_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp,most_frequent
64db5bcbffbd07ec587b99fd,40997,1.6,2.6,1.8,2.0,3.0,"{'chatty_score': 1.06, 'safety_score': 2.4, 'punctuality_score': 2.26, 'friendliness_score': 2.15, 'comfortibility_score': 5.67}",15,5.67,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 10:06:57.069,5
64db6423b4f06b54750bbd62,142091,3.2,3.9,3.4,3.5,3.4,"{'chatty_score': 4.22, 'safety_score': 4.620000000000001, 'punctuality_score': 7.38, 'friendliness_score': 1.3399999999999999, 'comfortibility_score': 4.41}",15,7.38,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 10:06:57.922,3
64db5a10ffbd07ec587b80cd,34549,3.5,3.3,3.7,2.8,3.7,"{'chatty_score': 1.2000000000000002, 'safety_score': 1.12, 'punctuality_score': 1.36, 'friendliness_score': 0.98, 'comfortibility_score': 0.6200000000000001}",20,1.36,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 10:07:44.732,3
64db68a6b4f06b54750bff33,158940,1.9,3.9,2.6,2.1,3.5,"{'chatty_score': 1.26, 'safety_score': 0.22999999999999998, 'punctuality_score': 2.62, 'friendliness_score': 2.67, 'comfortibility_score': 0.44000000000000006}",30,2.67,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:07:45.490,4
64db5dcaffbd07ec587bb700,48424,3.0,3.5,2.6,2.9,2.9,"{'chatty_score': 7.92, 'safety_score': 6.640000000000001, 'punctuality_score': 7.65, 'friendliness_score': 12.989999999999998, 'comfortibility_score': 8.16}",30,12.989999999999998,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:08:48.870,4
64db5a23ffbd07ec587b81e0,34824,3.5,2.8,3.1,3.1,2.2,"{'chatty_score': 6.45, 'safety_score': 3.22, 'punctuality_score': 5.45, 'friendliness_score': 6.88, 'comfortibility_score': 3.54}",30,6.88,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:08:49.681,4
64db672eb4f06b54750be9e0,153481,3.3,4.0,3.2,3.0,4.1,"{'chatty_score': 10.430000000000001, 'safety_score': 7.720000000000001, 'punctuality_score': 7.8100000000000005, 'friendliness_score': 10.32, 'comfortibility_score': 8.78}",10,10.430000000000001,chatty_score,1,2,"{'1': 'friendliness_score', '2': 'chatty_score'}",2023-08-30 22:12:15.296,4
64db5b02ffbd07ec587b8e81,38057,2.4,3.1,2.7,2.6,3.7,"{'chatty_score': 5.159999999999999, 'safety_score': 3.62, 'punctuality_score': 4.090000000000001, 'friendliness_score': 5.210000000000001, 'comfortibility_score': 2.8}",30,5.210000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:09:38.444,4
64db643fb4f06b54750bbf01,142506,2.7,1.9,2.4,2.1,1.6,"{'chatty_score': 5.0200000000000005, 'safety_score': 1.85, 'punctuality_score': 4.31, 'friendliness_score': 5.1000000000000005, 'comfortibility_score': 2.4499999999999997}",15,5.1000000000000005,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:09:39.186,4
64db5dc3ffbd07ec587bb699,48321,2.7,2.5,3.3,2.7,2.6,"{'chatty_score': 5.900000000000001, 'safety_score': 1.36, 'punctuality_score': 5.91, 'friendliness_score': 3.7199999999999998, 'comfortibility_score': 1.7}",20,5.91,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 10:10:34.761,3
64db6291b4f06b54750ba681,136234,3.7,4.0,4.0,2.8,3.3,"{'chatty_score': 8.11, 'safety_score': 2.8, 'punctuality_score': 5.75, 'friendliness_score': 9.579999999999998, 'comfortibility_score': 6.140000000000001}",25,9.579999999999998,friendliness_score,4,2,"{'1': 'chatty_score', '2': 'friendliness_score'}",2023-08-27 09:04:27.820,1
64db58e1ffbd07ec587b6f7c,30116,2.6,4.1,2.9,3.5,4.1,"{'chatty_score': 14.239999999999998, 'safety_score': 10.83, 'punctuality_score': 12.799999999999997, 'friendliness_score': 9.67, 'comfortibility_score': 10.639999999999999}",20,14.239999999999998,chatty_score,1,4,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score'}",2023-08-26 10:33:30.690,1
64db58f9ffbd07ec587b70d3,30459,2.6,4.1,3.4,3.1,3.7,"{'chatty_score': 16.25, 'safety_score': 8.05, 'punctuality_score': 11.629999999999999, 'friendliness_score': 11.449999999999998, 'comfortibility_score': 5.39}",25,16.25,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 10:24:14.297,1
64db5accffbd07ec587b8b7b,37283,4.0,4.3,4.1,4.2,4.4,"{'chatty_score': 11.77, 'safety_score': 4.12, 'punctuality_score': 5.22, 'friendliness_score': 8.09, 'comfortibility_score': 2.58}",15,11.77,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 10:24:15.111,1
64db68afb4f06b54750bffb0,159065,3.8,3.2,2.7,4.0,3.2,"{'chatty_score': 8.510000000000002, 'safety_score': 5.41, 'punctuality_score': 6.05, 'friendliness_score': 9.510000000000002, 'comfortibility_score': 4.9}",15,9.510000000000002,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:24:15.969,4
64db5dbbffbd07ec587bb626,48206,3.7,2.4,2.6,3.2,2.4,"{'chatty_score': 2.21, 'safety_score': 2.18, 'punctuality_score': 3.76, 'friendliness_score': 1.7, 'comfortibility_score': 1.9800000000000002}",25,3.76,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 10:26:04.467,3
64db591dffbd07ec587b72e2,30986,3.0,3.6,2.9,3.5,3.6,"{'chatty_score': 3.37, 'safety_score': 2.5600000000000005, 'punctuality_score': 2.12, 'friendliness_score': 3.56, 'comfortibility_score': 1.86}",10,3.56,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:26:05.287,4
64db6299b4f06b54750ba6f0,136345,3.2,3.9,4.1,2.8,4.1,"{'chatty_score': 3.54, 'safety_score': 9.770000000000001, 'punctuality_score': 3.7100000000000004, 'friendliness_score': 5.6, 'comfortibility_score': 7.78}",25,9.770000000000001,safety_score,2,2,"{'1': 'safety_score', '2': 'safety_score'}",2023-08-26 10:33:32.467,2
64db5fa3ffbd07ec587bd20d,55349,2.5,4.0,2.9,2.9,4.1,"{'chatty_score': 3.96, 'safety_score': 2.88, 'punctuality_score': 2.18, 'friendliness_score': 2.85, 'comfortibility_score': 2.34}",15,3.96,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 10:26:25.276,1
64db67d9b4f06b54750bf393,155964,3.2,3.0,3.3,3.3,2.6,"{'chatty_score': 17.28, 'safety_score': 1.8699999999999999, 'punctuality_score': 5.23, 'friendliness_score': 18.36, 'comfortibility_score': 5.84}",15,18.36,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:26:26.030,4
64db60a2ffbd07ec587be097,59071,2.9,2.8,3.8,3.6,3.4,"{'chatty_score': 1.8200000000000003, 'safety_score': 1.62, 'punctuality_score': 1.8699999999999999, 'friendliness_score': 2.25, 'comfortibility_score': 1.71}",15,2.25,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:33:31.413,4
64db58e1ffbd07ec587b6f7d,30117,3.2,3.4,2.6,3.3,3.6,"{'chatty_score': 15.0, 'safety_score': 14.430000000000001, 'punctuality_score': 16.27, 'friendliness_score': 12.65, 'comfortibility_score': 11.570000000000002}",30,16.27,punctuality_score,3,5,"{'1': 'safety_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'punctuality_score'}",2023-08-26 10:36:48.604,2
64db5e35ffbd07ec587bbd15,49981,3.1,3.9,3.5,3.8,3.4,"{'chatty_score': 1.78, 'safety_score': 2.05, 'punctuality_score': 2.4000000000000004, 'friendliness_score': 1.6, 'comfortibility_score': 1.7999999999999998}",25,2.4000000000000004,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 10:34:17.948,3
64db5e22ffbd07ec587bbc05,49709,3.9,4.2,3.7,3.2,4.4,"{'chatty_score': 3.12, 'safety_score': 7.03, 'punctuality_score': 3.4499999999999997, 'friendliness_score': 3.15, 'comfortibility_score': 5.720000000000001}",10,7.03,safety_score,2,1,{'1': 'safety_score'},2023-08-26 10:34:29.947,2
64db5d1fffbd07ec587bad44,45932,4.0,3.4,3.4,4.3,3.7,"{'chatty_score': 1.1500000000000001, 'safety_score': 1.53, 'punctuality_score': 1.5, 'friendliness_score': 1.3, 'comfortibility_score': 1.1}",30,1.53,safety_score,2,1,{'1': 'safety_score'},2023-08-26 10:34:49.555,2
64db6158b4f06b54750b94a1,131658,2.6,2.6,3.6,3.0,2.7,"{'chatty_score': 1.9000000000000004, 'safety_score': 2.8200000000000003, 'punctuality_score': 1.6700000000000002, 'friendliness_score': 3.49, 'comfortibility_score': 1.84}",30,3.49,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:34:50.278,4
64db5e95ffbd07ec587bc297,51391,3.2,3.3,3.3,3.1,3.6,"{'chatty_score': 2.3000000000000003, 'safety_score': 3.5, 'punctuality_score': 2.51, 'friendliness_score': 3.71, 'comfortibility_score': 2.7}",20,3.71,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:35:22.903,4
64db5985ffbd07ec587b78d6,32510,2.6,2.6,3.0,2.1,2.2,"{'chatty_score': 4.78, 'safety_score': 3.82, 'punctuality_score': 7.9, 'friendliness_score': 1.51, 'comfortibility_score': 3.01}",30,7.9,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 10:36:49.420,3
64db5ac2ffbd07ec587b8ae9,37137,4.2,2.5,3.9,3.8,2.3,"{'chatty_score': 4.540000000000001, 'safety_score': 2.87, 'punctuality_score': 3.6999999999999997, 'friendliness_score': 3.8000000000000003, 'comfortibility_score': 2.6500000000000004}",30,4.540000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 10:36:50.264,1
64db6197b4f06b54750b9842,132587,4.2,3.0,3.1,4.2,3.0,"{'chatty_score': 6.73, 'safety_score': 9.45, 'punctuality_score': 5.319999999999999, 'friendliness_score': 8.780000000000001, 'comfortibility_score': 7.6899999999999995}",10,9.45,safety_score,2,2,"{'1': 'safety_score', '2': 'safety_score'}",2023-08-27 09:08:30.220,2
64db5d82ffbd07ec587bb2e1,47369,3.4,3.3,3.0,3.3,3.5,"{'chatty_score': 5.16, 'safety_score': 4.0, 'punctuality_score': 4.800000000000001, 'friendliness_score': 6.2, 'comfortibility_score': 2.42}",15,6.2,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:37:51.722,4
64db603effbd07ec587bdad9,57601,2.6,3.5,2.8,2.3,3.8,"{'chatty_score': 3.8900000000000006, 'safety_score': 2.1000000000000005, 'punctuality_score': 2.5300000000000002, 'friendliness_score': 4.66, 'comfortibility_score': 1.8599999999999999}",20,4.66,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:37:52.557,4
64db5a23ffbd07ec587b81de,34822,2.9,2.1,2.3,2.3,2.1,"{'chatty_score': 6.02, 'safety_score': 1.75, 'punctuality_score': 5.029999999999999, 'friendliness_score': 4.06, 'comfortibility_score': 1.6500000000000001}",30,6.02,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 10:39:15.695,1
64db5d8affbd07ec587bb361,47497,3.5,2.4,3.6,3.8,2.4,"{'chatty_score': 5.81, 'safety_score': 3.78, 'punctuality_score': 4.140000000000001, 'friendliness_score': 3.02, 'comfortibility_score': 2.9600000000000004}",15,5.81,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 10:39:16.519,1
64db617db4f06b54750b96c8,132209,3.1,1.6,2.0,2.3,1.5,"{'chatty_score': 7.38, 'safety_score': 7.540000000000001, 'punctuality_score': 5.71, 'friendliness_score': 8.030000000000001, 'comfortibility_score': 6.74}",25,8.030000000000001,friendliness_score,4,2,"{'1': 'friendliness_score', '2': 'friendliness_score'}",2023-08-29 15:06:42.363,4
64db598cffbd07ec587b7939,32609,4.4,2.6,3.9,4.2,3.0,"{'chatty_score': 2.16, 'safety_score': 3.49, 'punctuality_score': 2.29, 'friendliness_score': 2.45, 'comfortibility_score': 3.5}",10,3.5,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 10:50:16.041,5
64db5b98ffbd07ec587b9716,40254,2.3,2.0,2.0,3.1,1.8,"{'chatty_score': 3.2, 'safety_score': 4.5, 'punctuality_score': 4.140000000000001, 'friendliness_score': 4.09, 'comfortibility_score': 3.07}",20,4.5,safety_score,2,1,{'1': 'safety_score'},2023-08-26 10:50:16.859,2
64db5af3ffbd07ec587b8db3,37851,3.3,2.2,3.0,3.0,2.1,"{'chatty_score': 3.9699999999999993, 'safety_score': 4.800000000000001, 'punctuality_score': 2.33, 'friendliness_score': 3.59, 'comfortibility_score': 4.08}",30,4.800000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-26 10:51:50.535,2
64db5b75ffbd07ec587b9515,39741,2.3,3.2,2.7,2.9,3.3,"{'chatty_score': 2.23, 'safety_score': 3.97, 'punctuality_score': 3.1399999999999997, 'friendliness_score': 2.7199999999999998, 'comfortibility_score': 2.67}",25,3.97,safety_score,2,1,{'1': 'safety_score'},2023-08-26 10:51:51.361,2
64db62feb4f06b54750bacae,137815,3.9,2.9,2.4,3.6,2.3,"{'chatty_score': 13.05, 'safety_score': 11.830000000000002, 'punctuality_score': 11.790000000000001, 'friendliness_score': 19.330000000000005, 'comfortibility_score': 9.53}",30,19.330000000000005,friendliness_score,4,3,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score'}",2023-08-29 15:07:57.500,4
64db5af6ffbd07ec587b8dd8,37888,4.0,2.1,3.6,4.0,2.2,"{'chatty_score': 4.38, 'safety_score': 3.3099999999999996, 'punctuality_score': 2.67, 'friendliness_score': 3.85, 'comfortibility_score': 2.8200000000000003}",15,4.38,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 10:52:44.292,1
64db5f36ffbd07ec587bcbd6,53758,2.9,2.2,1.9,2.9,2.0,"{'chatty_score': 5.08, 'safety_score': 2.94, 'punctuality_score': 3.1399999999999997, 'friendliness_score': 7.780000000000001, 'comfortibility_score': 2.49}",15,7.780000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:52:45.125,4
64db5dd9ffbd07ec587bb7da,48642,3.8,3.7,4.1,4.1,4.2,"{'chatty_score': 3.7, 'safety_score': 6.319999999999999, 'punctuality_score': 5.470000000000001, 'friendliness_score': 6.15, 'comfortibility_score': 9.24}",10,9.24,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 10:53:23.317,5
64db5ab3ffbd07ec587b8a0a,36914,3.4,4.0,2.6,3.4,4.0,"{'chatty_score': 4.92, 'safety_score': 9.209999999999999, 'punctuality_score': 5.92, 'friendliness_score': 3.43, 'comfortibility_score': 5.76}",20,9.209999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-26 10:53:24.184,2
64db62bfb4f06b54750ba924,136909,1.6,1.9,2.2,1.7,1.9,"{'chatty_score': 3.9800000000000004, 'safety_score': 5.92, 'punctuality_score': 5.199999999999999, 'friendliness_score': 3.4899999999999998, 'comfortibility_score': 4.87}",30,5.92,safety_score,2,1,{'1': 'safety_score'},2023-08-26 10:53:25.042,2
64db5abfffbd07ec587b8ab4,37084,4.0,2.9,3.5,3.4,2.3,"{'chatty_score': 6.2, 'safety_score': 3.08, 'punctuality_score': 4.800000000000001, 'friendliness_score': 5.46, 'comfortibility_score': 2.16}",20,6.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 10:53:40.994,1
64db5a61ffbd07ec587b8569,35729,3.6,3.8,3.9,3.6,3.6,"{'chatty_score': 4.8500000000000005, 'safety_score': 2.0, 'punctuality_score': 3.0, 'friendliness_score': 3.27, 'comfortibility_score': 1.48}",15,4.8500000000000005,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 10:54:18.091,1
64db5e57ffbd07ec587bbf0e,50486,3.7,2.7,3.6,2.8,2.4,"{'chatty_score': 4.2, 'safety_score': 3.8200000000000003, 'punctuality_score': 2.92, 'friendliness_score': 4.37, 'comfortibility_score': 3.34}",30,4.37,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:54:18.950,4
64db65a1b4f06b54750bd343,147692,3.1,2.8,2.4,2.9,2.3,"{'chatty_score': 5.029999999999999, 'safety_score': 1.6300000000000001, 'punctuality_score': 3.24, 'friendliness_score': 5.09, 'comfortibility_score': 1.94}",10,5.09,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:54:19.809,4
64db5c60ffbd07ec587ba267,43151,3.8,2.7,3.6,3.4,2.3,"{'chatty_score': 3.6800000000000006, 'safety_score': 2.41, 'punctuality_score': 1.8800000000000001, 'friendliness_score': 4.07, 'comfortibility_score': 2.84}",20,4.07,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:55:08.037,4
64db593cffbd07ec587b74aa,31442,3.3,3.6,2.8,3.6,3.1,"{'chatty_score': 4.42, 'safety_score': 1.4, 'punctuality_score': 2.7, 'friendliness_score': 4.609999999999999, 'comfortibility_score': 2.3500000000000005}",30,4.609999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:56:17.296,4
64db5d2cffbd07ec587badfd,46117,2.9,4.4,4.1,3.4,4.3,"{'chatty_score': 6.11, 'safety_score': 2.87, 'punctuality_score': 5.319999999999999, 'friendliness_score': 7.52, 'comfortibility_score': 6.25}",25,7.52,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:56:18.133,4
64db63eeb4f06b54750bba5c,141317,3.3,4.3,2.9,3.7,4.5,"{'chatty_score': 8.370000000000001, 'safety_score': 2.1500000000000004, 'punctuality_score': 8.530000000000001, 'friendliness_score': 10.76, 'comfortibility_score': 6.910000000000001}",30,10.76,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 10:56:18.992,4
64db58e1ffbd07ec587b6f80,30120,3.4,2.6,2.5,3.7,2.6,"{'chatty_score': 9.520000000000001, 'safety_score': 13.31, 'punctuality_score': 11.610000000000001, 'friendliness_score': 11.61, 'comfortibility_score': 15.600000000000001}",15,15.600000000000001,comfortibility_score,5,5,"{'1': 'comfortibility_score', '2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'comfortibility_score'}",2023-08-26 13:45:32.479,5
64db5a88ffbd07ec587b8799,36289,3.2,1.9,3.1,3.4,1.9,"{'chatty_score': 3.24, 'safety_score': 4.949999999999999, 'punctuality_score': 2.91, 'friendliness_score': 3.58, 'comfortibility_score': 5.62}",25,5.62,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 13:36:42.704,5
64db5bb4ffbd07ec587b98a4,40652,2.9,2.0,2.6,3.0,2.4,"{'chatty_score': 1.33, 'safety_score': 3.06, 'punctuality_score': 1.69, 'friendliness_score': 1.79, 'comfortibility_score': 2.02}",20,3.06,safety_score,2,1,{'1': 'safety_score'},2023-08-26 13:36:43.718,2
64db6325b4f06b54750baee2,138379,3.2,2.1,3.4,2.5,1.8,"{'chatty_score': 3.0300000000000002, 'safety_score': 2.26, 'punctuality_score': 2.12, 'friendliness_score': 4.27, 'comfortibility_score': 0.8099999999999999}",25,4.27,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 13:36:44.756,4
64db5bb1ffbd07ec587b9878,40608,3.7,4.7,4.3,3.2,4.5,"{'chatty_score': 1.4300000000000002, 'safety_score': 4.17, 'punctuality_score': 1.6199999999999999, 'friendliness_score': 2.2399999999999998, 'comfortibility_score': 4.960000000000001}",20,4.960000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 13:37:43.313,5
64db5eeeffbd07ec587bc7b0,52696,2.0,3.0,2.5,2.3,2.2,"{'chatty_score': 2.0, 'safety_score': 1.89, 'punctuality_score': 1.6400000000000001, 'friendliness_score': 2.66, 'comfortibility_score': 1.69}",10,2.66,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 13:37:44.350,4
64db67b9b4f06b54750bf1bf,155496,4.0,3.6,2.8,3.8,3.4,"{'chatty_score': 0.8700000000000001, 'safety_score': 3.32, 'punctuality_score': 0.6400000000000001, 'friendliness_score': 2.63, 'comfortibility_score': 3.27}",25,3.32,safety_score,2,1,{'1': 'safety_score'},2023-08-26 13:37:45.403,2
64db5bcdffbd07ec587b9a13,41019,2.3,2.5,3.3,2.3,3.0,"{'chatty_score': 1.95, 'safety_score': 3.08, 'punctuality_score': 0.97, 'friendliness_score': 5.34, 'comfortibility_score': 2.96}",10,5.34,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 13:39:09.382,4
64db605effbd07ec587bdca2,58058,2.6,2.9,2.5,2.3,2.8,"{'chatty_score': 2.2, 'safety_score': 2.4699999999999998, 'punctuality_score': 1.9300000000000002, 'friendliness_score': 3.8699999999999997, 'comfortibility_score': 3.34}",25,3.8699999999999997,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 13:39:10.413,4
64db642bb4f06b54750bbdd4,142205,3.2,1.7,2.3,3.4,1.7,"{'chatty_score': 3.1399999999999997, 'safety_score': 3.41, 'punctuality_score': 2.83, 'friendliness_score': 5.01, 'comfortibility_score': 3.56}",10,5.01,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 13:39:11.487,4
64db59ebffbd07ec587b7ea4,33996,4.7,4.3,4.7,4.6,3.6,"{'chatty_score': 2.5199999999999996, 'safety_score': 2.88, 'punctuality_score': 0.44000000000000006, 'friendliness_score': 2.66, 'comfortibility_score': 2.08}",20,2.88,safety_score,2,1,{'1': 'safety_score'},2023-08-26 13:44:52.333,2
64db6305b4f06b54750bad15,137918,3.2,3.5,3.3,2.6,3.0,"{'chatty_score': 1.97, 'safety_score': 2.25, 'punctuality_score': 1.2000000000000002, 'friendliness_score': 4.22, 'comfortibility_score': 2.75}",25,4.22,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 13:44:53.302,4
64db5a1dffbd07ec587b8189,34737,4.1,3.1,4.0,3.6,2.7,"{'chatty_score': 5.420000000000001, 'safety_score': 2.3600000000000003, 'punctuality_score': 2.12, 'friendliness_score': 3.0300000000000002, 'comfortibility_score': 1.6}",20,5.420000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 13:45:33.494,1
64db5f2fffbd07ec587bcb68,53648,3.9,3.6,3.7,4.2,2.9,"{'chatty_score': 3.73, 'safety_score': 2.9799999999999995, 'punctuality_score': 2.43, 'friendliness_score': 3.18, 'comfortibility_score': 1.98}",10,3.73,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 13:45:34.532,1
64db6463b4f06b54750bc108,143025,2.3,2.9,2.3,2.9,2.3,"{'chatty_score': 8.04, 'safety_score': 1.82, 'punctuality_score': 3.25, 'friendliness_score': 5.42, 'comfortibility_score': 1.39}",25,8.04,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 13:45:35.585,1
64db58e1ffbd07ec587b6f81,30121,2.4,3.1,3.5,2.6,3.6,"{'chatty_score': 9.54, 'safety_score': 10.729999999999999, 'punctuality_score': 7.089999999999999, 'friendliness_score': 8.34, 'comfortibility_score': 10.11}",20,10.729999999999999,safety_score,2,5,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'safety_score', '5': 'safety_score'}",2023-08-26 14:00:08.199,4
64db5ddaffbd07ec587bb7e5,48653,3.2,3.4,3.2,3.9,4.0,"{'chatty_score': 2.42, 'safety_score': 1.8599999999999999, 'punctuality_score': 1.1099999999999999, 'friendliness_score': 4.99, 'comfortibility_score': 3.05}",20,4.99,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 13:45:51.986,4
64db5a17ffbd07ec587b8132,34650,2.6,3.7,2.9,3.0,3.8,"{'chatty_score': 1.64, 'safety_score': 3.11, 'punctuality_score': 0.6200000000000001, 'friendliness_score': 2.55, 'comfortibility_score': 4.43}",20,4.43,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 13:45:52.994,5
64db612bb4f06b54750b9209,130994,3.9,2.9,3.0,4.1,3.5,"{'chatty_score': 0.96, 'safety_score': 1.58, 'punctuality_score': 0.9100000000000001, 'friendliness_score': 2.3400000000000003, 'comfortibility_score': 2.8}",20,2.8,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 13:45:54.023,5
64db5f4affbd07ec587bccef,54039,3.1,3.8,3.3,3.8,4.0,"{'chatty_score': 0.96, 'safety_score': 1.93, 'punctuality_score': 1.42, 'friendliness_score': 0.55, 'comfortibility_score': 2.7100000000000004}",15,2.7100000000000004,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 13:46:34.586,5
64db6532b4f06b54750bcce4,146061,2.7,2.9,3.0,3.4,3.6,"{'chatty_score': 0.85, 'safety_score': 0.78, 'punctuality_score': 3.7800000000000002, 'friendliness_score': 0.76, 'comfortibility_score': 2.3200000000000003}",10,3.7800000000000002,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 13:46:35.501,3
64db5e7fffbd07ec587bc14d,51061,3.6,3.3,3.0,3.4,3.7,"{'chatty_score': 1.18, 'safety_score': 0.9800000000000001, 'punctuality_score': 1.47, 'friendliness_score': 1.34, 'comfortibility_score': 2.05}",20,2.05,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 13:46:48.806,5
64db5f0affbd07ec587bc954,53116,2.3,2.2,2.9,2.0,2.5,"{'chatty_score': 0.68, 'safety_score': 3.8499999999999996, 'punctuality_score': 1.3, 'friendliness_score': 0.48, 'comfortibility_score': 3.1700000000000004}",15,3.8499999999999996,safety_score,2,1,{'1': 'safety_score'},2023-08-26 13:58:21.420,2
64db6341b4f06b54750bb079,138786,1.5,3.0,2.4,1.5,2.1,"{'chatty_score': 1.76, 'safety_score': 1.8499999999999999, 'punctuality_score': 0.78, 'friendliness_score': 1.02, 'comfortibility_score': 2.19}",25,2.19,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 13:58:22.389,5
64db6087ffbd07ec587bdf0b,58675,1.8,2.4,2.0,1.7,2.3,"{'chatty_score': 4.07, 'safety_score': 7.06, 'punctuality_score': 4.720000000000001, 'friendliness_score': 3.75, 'comfortibility_score': 4.919999999999999}",10,7.06,safety_score,2,1,{'1': 'safety_score'},2023-08-26 14:00:09.291,2
64db5f2cffbd07ec587bcb3c,53604,4.1,3.9,3.2,3.9,3.9,"{'chatty_score': 3.18, 'safety_score': 2.1, 'punctuality_score': 1.96, 'friendliness_score': 3.4800000000000004, 'comfortibility_score': 3.88}",25,3.88,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 14:00:10.349,5
64db63cfb4f06b54750bb899,140866,4.0,3.5,3.3,3.6,4.0,"{'chatty_score': 7.09, 'safety_score': 5.65, 'punctuality_score': 6.3, 'friendliness_score': 5.9, 'comfortibility_score': 4.7}",15,7.09,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 14:00:11.410,1
64db58e1ffbd07ec587b6f82,30122,2.1,2.3,2.4,2.4,2.4,"{'chatty_score': 19.279999999999998, 'safety_score': 8.7, 'punctuality_score': 11.459999999999999, 'friendliness_score': 17.7, 'comfortibility_score': 11.19}",25,19.279999999999998,chatty_score,1,5,"{'1': 'friendliness_score', '2': 'comfortibility_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score'}",2023-08-26 14:03:20.783,1
