_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,variance_dict,UTT,max_variance,giving_feedback_classifier,giving_feedback_classifier_int,trip_nbr,trip_given_class,time_stamp,current_time,most_frequent
64e8a23da2cae17a1e27272a,114626,3.0,2.2,2.7,3.7,3.0,"{'chatty_score': 0.7, 'safety_score': 0.8, 'punctuality_score': 0.8, 'friendliness_score': 0.6, 'comfortibility_score': 0.8}",25,0.8,safety_score,2,16,"{'1': 'friendliness_score', '2': 'safety_score', '3': 'safety_score', '4': 'chatty_score', '5': 'safety_score', '6': 'safety_score', '7': 'punctuality_score', '8': 'punctuality_score', '9': 'safety_score', '10': 'safety_score', '11': 'safety_score', '12': 'punctuality_score', '13': 'punctuality_score', '14': 'safety_score', '15': 'safety_score', '16': 'safety_score'}",2023-08-26 11:13:37.315,2023-08-26 17:38:19,2
64e88b264b6b0cea4cd258db,5618,2.8,2.8,2.4,2.2,2.8,"{'chatty_score': 0.7, 'safety_score': 0.9, 'punctuality_score': 0.5, 'friendliness_score': 0.9, 'comfortibility_score': 0.5}",25,0.9,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:13:55.161,,2
64e88c3b4b6b0cea4cd25e0d,6948,3.9,4.3,4.3,3.7,4.2,"{'chatty_score': 0.4, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 1.1}",10,1.1,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:13:55.609,,5
64e88ce44b6b0cea4cd2614f,7782,2.8,2.2,2.7,2.1,2.2,"{'chatty_score': 0.2, 'safety_score': 0.3, 'punctuality_score': 0.6, 'friendliness_score': 0.6, 'comfortibility_score': 0.5}",25,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:14:13.916,,3
64e88cba4b6b0cea4cd26081,7576,3.3,2.7,3.7,2.6,3.2,"{'chatty_score': 0.2, 'safety_score': 0.6, 'punctuality_score': 0.3, 'friendliness_score': 0.6, 'comfortibility_score': 0.2}",15,0.6,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:14:14.366,,2
64e88e6b4b6b0cea4cd268d4,9707,4.3,3.7,3.4,4.1,3.3,"{'chatty_score': 1.1, 'safety_score': 0.7, 'punctuality_score': 0.3, 'friendliness_score': 0.7, 'comfortibility_score': 0.9}",15,1.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:14:32.969,,1
64e88d5f4b6b0cea4cd263ac,8387,3.1,2.5,2.2,3.2,2.1,"{'chatty_score': 0.1, 'safety_score': 0.3, 'punctuality_score': 0.8, 'friendliness_score': 0.1, 'comfortibility_score': 0.9}",20,0.9,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:14:33.447,,5
64e8903a4b6b0cea4cd271b6,11981,3.9,2.7,3.2,3.7,2.9,"{'chatty_score': 0.5, 'safety_score': 2.1, 'punctuality_score': 0.9, 'friendliness_score': 1.2, 'comfortibility_score': 2.2}",20,2.2,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:14:53.144,,5
64e88ff14b6b0cea4cd2704d,11620,3.4,4.0,3.6,3.1,3.8,"{'chatty_score': 0.2, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",15,0.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:14:53.608,,1
64e8917d4b6b0cea4cd277ee,13573,3.6,2.8,2.5,3.2,2.9,"{'chatty_score': 0.5, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.1}",30,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:15:13.305,,1
64e8921d4b6b0cea4cd27b01,14360,3.3,2.6,2.5,2.9,3.3,"{'chatty_score': 0.2, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.5}",15,0.5,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:15:13.787,,5
64e892444b6b0cea4cd27bc2,14553,4.4,2.3,3.3,4.4,2.8,"{'chatty_score': 0.8, 'safety_score': 0.3, 'punctuality_score': 0.6, 'friendliness_score': 1.2, 'comfortibility_score': 0.2}",15,1.2,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:15:44.008,,4
64e887bc4b6b0cea4cd249dc,1779,4.0,3.3,4.2,3.9,2.6,"{'chatty_score': 0.1, 'safety_score': 1.6, 'punctuality_score': 0.3, 'friendliness_score': 0.3, 'comfortibility_score': 0.7}",30,1.6,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:15:44.454,,2
64e8a284a2cae17a1e272882,114970,2.9,4.0,3.4,3.1,3.4,"{'chatty_score': 0.5, 'safety_score': 0.8, 'punctuality_score': 0.7, 'friendliness_score': 0.5, 'comfortibility_score': 0.8}",30,0.8,safety_score,2,6,"{'1': 'comfortibility_score', '2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'safety_score', '5': 'comfortibility_score', '6': 'safety_score'}",2023-08-26 11:15:44.920,2023-08-26 11:17:09,5
64e892894b6b0cea4cd27d17,14894,2.8,1.8,2.4,2.5,1.8,"{'chatty_score': 1.4, 'safety_score': 0.3, 'punctuality_score': 1.3, 'friendliness_score': 0.6, 'comfortibility_score': 0.7}",25,1.4,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:15:59.899,,1
64e887be4b6b0cea4cd249e4,1787,3.7,2.9,3.4,3.1,2.4,"{'chatty_score': 0.1, 'safety_score': 0.3, 'punctuality_score': 0.3, 'friendliness_score': 0.6, 'comfortibility_score': 0.1}",25,0.6,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:16:00.342,,4
64e887be4b6b0cea4cd249e5,1788,3.0,2.8,2.7,2.7,3.2,"{'chatty_score': 0.1, 'safety_score': 0.7, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.7}",10,0.7,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:16:15.919,,2
64e887644b6b0cea4cd24856,1389,3.7,3.9,2.7,3.3,4.1,"{'chatty_score': 0.5, 'safety_score': 1.1, 'punctuality_score': 0.2, 'friendliness_score': 0.4, 'comfortibility_score': 1.3}",30,1.3,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:16:16.364,,5
64e88faf4b6b0cea4cd26f07,11294,3.8,3.5,3.9,3.8,3.6,"{'chatty_score': 0.2, 'safety_score': 1.0, 'punctuality_score': 0.4, 'friendliness_score': 0.5, 'comfortibility_score': 0.6}",20,1.0,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:16:32.804,,2
64e88b8e4b6b0cea4cd25abe,6101,2.8,3.7,3.3,2.4,2.8,"{'chatty_score': 0.1, 'safety_score': 0.3, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.3}",30,0.3,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:16:33.253,,2
64e88ffd4b6b0cea4cd27089,11680,3.0,3.1,3.1,3.2,3.5,"{'chatty_score': 0.3, 'safety_score': 0.2, 'punctuality_score': 0.3, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",15,0.3,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:16:50.663,,1
64e88c124b6b0cea4cd25d44,6747,3.8,4.1,3.6,3.7,4.4,"{'chatty_score': 0.2, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.7}",25,0.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:16:51.111,,5
64e8910b4b6b0cea4cd275b8,13007,3.5,4.5,3.7,4.0,4.6,"{'chatty_score': 0.3, 'safety_score': 0.3, 'punctuality_score': 1.0, 'friendliness_score': 0.4, 'comfortibility_score': 0.1}",10,1.0,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:17:08.098,,3
64e88e0f4b6b0cea4cd2670d,9252,2.2,2.6,2.1,3.3,3.4,"{'chatty_score': 0.2, 'safety_score': 0.3, 'punctuality_score': 0.2, 'friendliness_score': 0.7, 'comfortibility_score': 0.7}",10,0.7,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:17:08.548,,4
64e88b824b6b0cea4cd25a84,6043,2.3,2.1,2.5,3.1,2.0,"{'chatty_score': 0.4, 'safety_score': 0.3, 'punctuality_score': 1.0, 'friendliness_score': 0.9, 'comfortibility_score': 0.6}",10,1.0,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:32:48.575,,3
64e88e754b6b0cea4cd26906,9757,3.7,3.2,3.5,4.2,4.0,"{'chatty_score': 1.3, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 1.2, 'comfortibility_score': 0.2}",15,1.3,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:32:49.034,,1
64e8a22fa2cae17a1e2726e5,114557,2.6,2.3,2.8,2.4,2.0,"{'chatty_score': 0.6, 'safety_score': 0.6, 'punctuality_score': 0.6, 'friendliness_score': 0.7, 'comfortibility_score': 0.7}",30,0.7,friendliness_score,4,12,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score', '6': 'punctuality_score', '7': 'punctuality_score', '8': 'punctuality_score', '9': 'punctuality_score', '10': 'safety_score', '11': 'comfortibility_score', '12': 'friendliness_score'}",2023-08-26 11:32:49.509,2023-08-26 13:01:30,3
64e8875a4b6b0cea4cd24829,1344,3.3,3.1,3.0,3.6,2.6,"{'chatty_score': 0.8, 'safety_score': 1.9, 'punctuality_score': 1.2, 'friendliness_score': 1.2, 'comfortibility_score': 2.2}",20,2.2,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:33:12.385,,5
64e887354b6b0cea4cd2478a,1185,2.5,2.0,1.9,1.9,1.8,"{'chatty_score': 0.3, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",10,0.3,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:33:12.827,,1
64e888964b6b0cea4cd24d99,2736,3.8,3.4,3.7,3.8,3.8,"{'chatty_score': 0.7, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 0.7, 'comfortibility_score': 0.1}",15,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:33:33.758,,1
64e887434b6b0cea4cd247c7,1246,2.8,2.7,2.5,3.3,3.6,"{'chatty_score': 0.9, 'safety_score': 0.3, 'punctuality_score': 0.9, 'friendliness_score': 0.1, 'comfortibility_score': 0.8}",25,0.9,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:33:34.200,,1
64e88df14b6b0cea4cd2667b,9106,2.7,3.0,3.3,3.0,3.3,"{'chatty_score': 0.5, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.5, 'comfortibility_score': 0.3}",20,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:33:54.247,,1
64e888d54b6b0cea4cd24eaf,3014,3.2,3.0,2.4,2.7,2.5,"{'chatty_score': 0.5, 'safety_score': 0.2, 'punctuality_score': 0.8, 'friendliness_score': 0.7, 'comfortibility_score': 0.2}",25,0.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:33:54.701,,3
64e888f04b6b0cea4cd24f25,3132,2.9,4.0,3.5,2.4,3.9,"{'chatty_score': 0.5, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.2}",30,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:34:16.697,,1
64e887194b6b0cea4cd2470f,1062,2.9,2.3,3.3,3.4,2.8,"{'chatty_score': 0.6, 'safety_score': 0.6, 'punctuality_score': 0.3, 'friendliness_score': 0.1, 'comfortibility_score': 0.7}",20,0.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:34:17.139,,5
64e8896b4b6b0cea4cd25141,3672,3.1,4.4,4.0,4.0,4.1,"{'chatty_score': 1.3, 'safety_score': 0.7, 'punctuality_score': 1.8, 'friendliness_score': 0.4, 'comfortibility_score': 0.1}",25,1.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:34:40.340,,3
64e8871c4b6b0cea4cd2471d,1076,2.8,2.4,2.4,2.9,2.7,"{'chatty_score': 1.4, 'safety_score': 1.5, 'punctuality_score': 2.0, 'friendliness_score': 0.9, 'comfortibility_score': 1.6}",25,2.0,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:34:40.978,,3
64e8864a4b6b0cea4cd24383,154,2.4,2.1,2.1,2.7,2.8,"{'chatty_score': 0.6, 'safety_score': 0.7, 'punctuality_score': 0.8, 'friendliness_score': 0.7, 'comfortibility_score': 0.7}",10,0.8,punctuality_score,3,6,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'safety_score', '4': 'comfortibility_score', '5': 'punctuality_score', '6': 'punctuality_score'}",2023-08-26 11:35:13.114,2023-08-26 11:36:20,3
64e88c864b6b0cea4cd25f7f,7318,2.6,3.0,2.8,3.0,3.6,"{'chatty_score': 0.1, 'safety_score': 1.2, 'punctuality_score': 0.4, 'friendliness_score': 1.0, 'comfortibility_score': 1.0}",25,1.2,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:35:13.565,,2
64e8a0efa2cae17a1e2720be,112982,3.9,2.6,2.4,4.1,3.6,"{'chatty_score': 0.3, 'safety_score': 0.5, 'punctuality_score': 0.3, 'friendliness_score': 0.5, 'comfortibility_score': 0.5}",20,0.5,safety_score,2,6,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'safety_score'}",2023-08-26 11:35:14.032,2023-08-26 11:36:21,4
64e88fe44b6b0cea4cd2700a,11553,2.7,2.9,2.7,3.1,3.3,"{'chatty_score': 0.7, 'safety_score': 1.6, 'punctuality_score': 1.8, 'friendliness_score': 0.2, 'comfortibility_score': 0.9}",15,1.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:35:26.832,,3
64e8913a4b6b0cea4cd276a2,13241,2.3,2.6,2.6,2.8,2.9,"{'chatty_score': 1.3, 'safety_score': 0.1, 'punctuality_score': 1.8, 'friendliness_score': 0.4, 'comfortibility_score': 1.2}",30,1.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:35:40.934,,3
64e88e2e4b6b0cea4cd267a7,9406,2.8,4.3,3.8,2.4,4.1,"{'chatty_score': 0.1, 'safety_score': 0.6, 'punctuality_score': 0.9, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",10,0.9,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:35:53.938,,3
64e890554b6b0cea4cd27239,12112,3.5,4.4,3.4,3.9,4.3,"{'chatty_score': 1.0, 'safety_score': 0.4, 'punctuality_score': 0.7, 'friendliness_score': 0.4, 'comfortibility_score': 0.1}",10,1.0,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:36:07.285,,1
64e889a84b6b0cea4cd25251,3944,1.8,2.2,1.9,2.0,3.1,"{'chatty_score': 0.1, 'safety_score': 0.6, 'punctuality_score': 0.3, 'friendliness_score': 0.1, 'comfortibility_score': 0.3}",20,0.6,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:36:21.457,,2
64e8864b4b6b0cea4cd24384,155,2.0,1.9,2.6,2.3,2.3,"{'chatty_score': 0.8, 'safety_score': 1.2, 'punctuality_score': 0.8, 'friendliness_score': 0.8, 'comfortibility_score': 1.0}",30,1.2,safety_score,2,6,"{'1': 'safety_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'friendliness_score', '5': 'safety_score', '6': 'safety_score'}",2023-08-26 11:37:00.445,2023-08-26 11:38:33,2
64e88de74b6b0cea4cd2664d,9060,2.8,2.8,3.0,2.8,3.6,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",25,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:37:00.896,,1
64e888994b6b0cea4cd24da6,2749,2.7,3.6,3.7,2.9,3.8,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.2}",15,0.5,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:37:19.062,,2
64e88aa94b6b0cea4cd256b9,5072,2.6,2.9,2.4,2.0,2.1,"{'chatty_score': 1.6, 'safety_score': 0.7, 'punctuality_score': 0.8, 'friendliness_score': 1.8, 'comfortibility_score': 0.6}",25,1.8,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:37:37.565,,4
64e88d854b6b0cea4cd26466,8573,1.8,3.5,2.6,1.7,3.2,"{'chatty_score': 1.0, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.5, 'comfortibility_score': 0.2}",20,1.0,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:37:56.127,,1
64e892164b6b0cea4cd27ade,14325,1.4,1.9,1.6,1.7,1.8,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",15,0.4,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:38:15.124,,2
64e892214b6b0cea4cd27b15,14380,2.5,2.9,2.8,3.2,3.7,"{'chatty_score': 0.1, 'safety_score': 1.3, 'punctuality_score': 0.3, 'friendliness_score': 0.2, 'comfortibility_score': 1.4}",20,1.4,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:38:34.416,,5
64e8864b4b6b0cea4cd24385,156,2.9,3.5,3.3,3.0,2.9,"{'chatty_score': 1.1, 'safety_score': 0.7, 'punctuality_score': 0.8, 'friendliness_score': 1.1, 'comfortibility_score': 0.9}",20,1.1,chatty_score,1,6,"{'1': 'comfortibility_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'chatty_score'}",2023-08-26 11:39:07.398,2023-08-26 11:40:39,4
64e88a814b6b0cea4cd2560a,4897,1.9,2.9,2.2,2.3,2.3,"{'chatty_score': 0.6, 'safety_score': 0.2, 'punctuality_score': 0.6, 'friendliness_score': 0.2, 'comfortibility_score': 0.5}",30,0.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:39:07.881,,1
64e8891e4b6b0cea4cd24fef,3334,3.1,3.6,3.1,2.5,2.8,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.6}",15,0.6,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:39:08.326,,5
64e89fc6a2cae17a1e271b19,111537,3.7,3.0,3.7,2.9,2.8,"{'chatty_score': 0.4, 'safety_score': 0.4, 'punctuality_score': 0.4, 'friendliness_score': 0.5, 'comfortibility_score': 0.4}",10,0.5,friendliness_score,4,6,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score'}",2023-08-26 11:39:08.815,2023-08-26 11:40:40,4
64e88d3b4b6b0cea4cd262fe,8213,1.9,3.5,2.3,2.4,2.9,"{'chatty_score': 0.1, 'safety_score': 0.3, 'punctuality_score': 0.1, 'friendliness_score': 0.4, 'comfortibility_score': 0.2}",20,0.4,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:39:25.817,,4
64e88a344b6b0cea4cd254b7,4558,3.3,3.4,3.9,3.4,3.5,"{'chatty_score': 0.1, 'safety_score': 1.4, 'punctuality_score': 0.5, 'friendliness_score': 0.2, 'comfortibility_score': 0.9}",15,1.4,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:39:26.267,,2
64e88d8c4b6b0cea4cd2648c,8611,2.7,3.1,2.3,2.8,2.3,"{'chatty_score': 0.7, 'safety_score': 0.6, 'punctuality_score': 0.3, 'friendliness_score': 0.1, 'comfortibility_score': 0.7}",30,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:39:43.167,,1
64e88a6c4b6b0cea4cd255ac,4803,3.1,4.0,4.2,3.5,3.4,"{'chatty_score': 1.2, 'safety_score': 1.0, 'punctuality_score': 1.2, 'friendliness_score': 0.7, 'comfortibility_score': 0.9}",30,1.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:39:43.611,,1
64e892584b6b0cea4cd27c22,14649,2.7,3.1,2.6,3.1,2.9,"{'chatty_score': 0.4, 'safety_score': 0.5, 'punctuality_score': 1.0, 'friendliness_score': 0.5, 'comfortibility_score': 0.1}",30,1.0,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:40:01.100,,3
64e88b704b6b0cea4cd25a2a,5953,2.9,3.9,3.1,3.2,3.6,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 0.2, 'friendliness_score': 0.2, 'comfortibility_score': 0.3}",20,0.5,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:40:01.551,,2
64e88d594b6b0cea4cd26390,8359,3.5,3.8,4.2,3.0,3.9,"{'chatty_score': 0.5, 'safety_score': 0.5, 'punctuality_score': 0.2, 'friendliness_score': 1.5, 'comfortibility_score': 1.3}",15,1.5,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:40:19.598,,4
64e888ac4b6b0cea4cd24dfa,2833,3.0,3.7,2.7,2.7,3.9,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.9, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",30,0.9,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:40:20.045,,3
64e889404b6b0cea4cd25086,3485,3.7,2.8,3.9,2.9,3.3,"{'chatty_score': 0.6, 'safety_score': 0.1, 'punctuality_score': 0.4, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",10,0.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:40:39.489,,1
64e887654b6b0cea4cd2485c,1395,2.3,3.4,2.9,2.4,3.2,"{'chatty_score': 0.6, 'safety_score': 0.5, 'punctuality_score': 0.2, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",20,0.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:40:39.954,,1
64e888104b6b0cea4cd24b4d,2148,3.5,2.5,3.2,2.6,2.2,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.2, 'comfortibility_score': 0.1}",30,0.2,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:41:23.831,,4
64e8a1a9a2cae17a1e272452,113898,1.4,1.8,1.5,1.8,2.4,"{'chatty_score': 0.6, 'safety_score': 0.5, 'punctuality_score': 0.6, 'friendliness_score': 0.6, 'comfortibility_score': 0.5}",20,0.6,chatty_score,1,16,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'chatty_score', '5': 'friendliness_score', '6': 'safety_score', '7': 'friendliness_score', '8': 'chatty_score', '9': 'friendliness_score', '10': 'friendliness_score', '11': 'friendliness_score', '12': 'friendliness_score', '13': 'friendliness_score', '14': 'friendliness_score', '15': 'chatty_score', '16': 'chatty_score'}",2023-08-26 11:41:24.308,2023-08-26 19:09:44,4
64e88cb64b6b0cea4cd2606c,7555,4.0,3.3,3.8,3.2,2.7,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",10,0.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:41:38.676,,1
64e88d274b6b0cea4cd2629a,8113,3.2,2.5,2.2,3.2,2.6,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0.6, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",20,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:41:54.308,,3
64e88ec14b6b0cea4cd26a7e,10133,2.8,2.2,2.8,2.5,2.4,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.3}",25,0.3,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:42:08.969,,5
64e88f044b6b0cea4cd26bc2,10457,4.1,3.5,2.8,4.0,3.2,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.1}",10,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:42:23.345,,1
64e88fbb4b6b0cea4cd26f41,11352,4.3,3.1,4.1,4.1,3.0,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 0.2, 'comfortibility_score': 0.0}",10,0.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:42:37.852,,1
64e889ef4b6b0cea4cd25388,4255,2.9,3.1,2.6,3.3,2.8,"{'chatty_score': 0.2, 'safety_score': 0.3, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.1}",15,0.3,safety_score,2,1,{'1': 'safety_score'},2023-08-26 11:43:17.702,,2
64e88a4a4b6b0cea4cd25519,4656,3.7,2.2,3.3,3.2,2.1,"{'chatty_score': 0.5, 'safety_score': 0.3, 'punctuality_score': 0.1, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",30,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:43:18.190,,1
64e88b7e4b6b0cea4cd25a6c,6019,3.3,3.7,3.2,3.4,3.2,"{'chatty_score': 0.7, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.6, 'comfortibility_score': 0.1}",25,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:43:37.323,,1
64e887cd4b6b0cea4cd24a25,1852,2.0,2.2,2.5,1.7,2.4,"{'chatty_score': 0.5, 'safety_score': 0.5, 'punctuality_score': 1.4, 'friendliness_score': 0.7, 'comfortibility_score': 0.7}",15,1.4,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:43:37.772,,3
64e88fdc4b6b0cea4cd26fe5,11516,2.1,3.1,2.2,3.0,3.8,"{'chatty_score': 0.3, 'safety_score': 0.3, 'punctuality_score': 0.3, 'friendliness_score': 0.4, 'comfortibility_score': 0.2}",15,0.4,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 11:43:57.587,,4
64e8895c4b6b0cea4cd25102,3609,3.0,2.5,2.4,3.6,2.7,"{'chatty_score': 0.1, 'safety_score': 0.3, 'punctuality_score': 0.7, 'friendliness_score': 0.6, 'comfortibility_score': 0.7}",20,0.7,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 11:43:58.032,,3
64e88b994b6b0cea4cd25af2,6153,3.4,2.9,2.4,2.9,2.6,"{'chatty_score': 0.1, 'safety_score': 0.6, 'punctuality_score': 0.4, 'friendliness_score': 0.3, 'comfortibility_score': 0.9}",30,0.9,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 11:44:19.251,,5
64e8872b4b6b0cea4cd2475f,1142,3.1,2.1,3.2,3.3,2.2,"{'chatty_score': 1.0, 'safety_score': 0.8, 'punctuality_score': 0.8, 'friendliness_score': 0.6, 'comfortibility_score': 0.8}",25,1.0,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 11:44:19.694,,1
