_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,variance_dict,UTT,max_variance,giving_feedback_classifier,giving_feedback_classifier_int,trip_nbr,trip_given_class,time_stamp,current_time
64db58faffbd07ec587b70e7,30479,2.4,2.5,2.5,3.3,2.8,"{'chatty_score': 1.2, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 1.2, 'comfortibility_score': 0.4}",30,1.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 09:47:33.752,
64db58fdffbd07ec587b7118,30528,3.1,2.6,2.2,2.5,2.4,"{'chatty_score': 0.3, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.4, 'comfortibility_score': 0.1}",15,0.4,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 09:53:36.693,
64db58feffbd07ec587b711d,30533,2.0,3.4,2.6,2.1,3.0,"{'chatty_score': 0.7, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.6, 'comfortibility_score': 0.5}",10,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 10:05:49.768,
64db58e3ffbd07ec587b6f9e,30150,3.1,2.5,3.3,2.6,2.4,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 0.2, 'comfortibility_score': 0.0}",20,0.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 10:11:11.327,
64db592effbd07ec587b73d9,31233,4.5,3.1,4.2,4.4,2.7,"{'chatty_score': 0.4, 'safety_score': 0.1, 'punctuality_score': 0.7, 'friendliness_score': 0.3, 'comfortibility_score': 0.0}",10,0.7,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 10:13:31.842,
64db58e8ffbd07ec587b6fdd,30213,2.0,2.2,3.1,2.2,2.3,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.4, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,0.4,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 10:18:37.715,
64db597cffbd07ec587b7850,32376,4.1,4.6,4.0,4.3,4.7,"{'chatty_score': 0.2, 'safety_score': 0.9, 'punctuality_score': 0.3, 'friendliness_score': 0.8, 'comfortibility_score': 0.7}",20,0.9,safety_score,2,1,{'1': 'safety_score'},2023-08-19 10:30:56.618,
64db5ab8ffbd07ec587b8a54,36988,3.2,1.8,1.9,3.3,1.9,"{'chatty_score': 0.8, 'safety_score': 0.5, 'punctuality_score': 0.1, 'friendliness_score': 0.6, 'comfortibility_score': 0.4}",10,0.8,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 10:30:56.867,
64db6278b4f06b54750ba516,135871,2.4,2.8,3.0,3.0,3.0,"{'chatty_score': 0.3, 'safety_score': 0.7, 'punctuality_score': 0.4, 'friendliness_score': 0.6, 'comfortibility_score': 0.3}",10,0.7,safety_score,2,1,{'1': 'safety_score'},2023-08-19 10:30:57.143,
64db5901ffbd07ec587b7153,30587,3.3,2.8,2.4,3.8,2.9,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.5, 'comfortibility_score': 0.0}",15,0.5,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 10:36:23.355,
64db66f3b4f06b54750be689,152626,3.2,2.1,2.0,3.5,2.3,"{'chatty_score': 0.7, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.6, 'comfortibility_score': 0.6}",10,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 10:36:23.672,
64db58daffbd07ec587b6f1a,30018,2.0,2.4,1.8,2.9,2.4,"{'chatty_score': 0.7, 'safety_score': 0.7, 'punctuality_score': 0.6, 'friendliness_score': 0.7, 'comfortibility_score': 0.8}",20,0.8,comfortibility_score,5,24,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'friendliness_score', '8': 'friendliness_score', '9': 'chatty_score', '10': 'chatty_score', '11': 'chatty_score', '12': 'chatty_score', '13': 'chatty_score', '14': 'chatty_score', '15': 'chatty_score', '16': 'punctuality_score', '17': 'punctuality_score', '18': 'safety_score', '19': 'safety_score', '20': 'chatty_score', '21': 'chatty_score', '22': 'chatty_score', '23': 'chatty_score', '24': 'comfortibility_score'}",2023-08-19 14:31:54.366,2023-08-19 15:54:53
64db5c06ffbd07ec587b9d4c,41844,3.7,2.5,2.8,3.9,2.5,"{'chatty_score': 1.4, 'safety_score': 0.8, 'punctuality_score': 0.9, 'friendliness_score': 0.6, 'comfortibility_score': 0.1}",25,1.4,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:31:54.681,
64db5f29ffbd07ec587bcb17,53567,3.8,3.5,3.8,4.2,3.6,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.5, 'comfortibility_score': 0.2}",25,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:31:55.101,
64db60f3b4f06b54750b8ee4,130189,3.2,2.8,2.1,3.1,2.9,"{'chatty_score': 0.4, 'safety_score': 0.1, 'punctuality_score': 0.6, 'friendliness_score': 0.5, 'comfortibility_score': 0.0}",20,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 14:31:55.455,
64db5d22ffbd07ec587bad70,45976,4.1,4.2,3.8,4.3,3.9,"{'chatty_score': 0.8, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.6, 'comfortibility_score': 0.5}",20,0.8,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:32:25.417,
64db6205b4f06b54750b9e86,134191,2.1,4.0,2.7,2.4,4.0,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.2, 'comfortibility_score': 0.0}",10,0.2,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:32:25.748,
64db5e4bffbd07ec587bbe5d,50309,3.0,2.4,3.1,3.5,2.6,"{'chatty_score': 1.1, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.1}",25,1.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:32:36.099,
64db5e56ffbd07ec587bbf00,50472,4.2,4.2,3.3,4.4,4.5,"{'chatty_score': 0.1, 'safety_score': 0.3, 'punctuality_score': 0.5, 'friendliness_score': 0.4, 'comfortibility_score': 0.2}",25,0.5,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 14:32:36.431,
64db60efb4f06b54750b8ea2,130123,3.8,4.0,4.2,3.6,3.9,"{'chatty_score': 0.8, 'safety_score': 0.2, 'punctuality_score': 0.6, 'friendliness_score': 0.4, 'comfortibility_score': 0.5}",15,0.8,chatty_score,1,2,"{'1': 'chatty_score', '2': 'chatty_score'}",2023-08-19 14:32:36.770,2023-08-19 15:36:46
64db5e5fffbd07ec587bbf83,50603,3.2,2.2,2.7,3.3,2.9,"{'chatty_score': 0.3, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.6}",20,0.6,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 14:33:09.275,
64db5d7bffbd07ec587bb27a,47266,3.4,2.4,2.5,2.9,2.9,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.7, 'friendliness_score': 0.1, 'comfortibility_score': 0.6}",20,0.7,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 14:33:09.584,
64db63e6b4f06b54750bb9e0,141193,2.7,3.0,3.1,2.4,3.4,"{'chatty_score': 0.3, 'safety_score': 0.2, 'punctuality_score': 0.4, 'friendliness_score': 0.4, 'comfortibility_score': 0.6}",15,0.6,comfortibility_score,5,2,"{'1': 'comfortibility_score', '2': 'comfortibility_score'}",2023-08-19 14:33:09.932,2023-08-19 14:34:33
64db5b3dffbd07ec587b91e3,38923,4.0,4.0,3.3,3.7,4.2,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.4, 'comfortibility_score': 0.2}",20,0.4,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:34:32.435,
64db6048ffbd07ec587bdb5e,57734,3.3,3.2,4.0,3.3,3.8,"{'chatty_score': 0.6, 'safety_score': 0.8, 'punctuality_score': 1.3, 'friendliness_score': 0.9, 'comfortibility_score': 1.0}",30,1.3,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 14:34:32.783,
64db6048ffbd07ec587bdb6c,57748,4.3,4.4,3.8,4.5,4.5,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:34:45.540,
64db6136b4f06b54750b92b8,131169,3.1,2.4,3.3,2.6,2.5,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.4, 'comfortibility_score': 0.4}",20,0.4,friendliness_score,4,2,"{'1': 'friendliness_score', '2': 'friendliness_score'}",2023-08-19 14:34:45.997,2023-08-19 15:06:16
64db5914ffbd07ec587b725e,30854,2.9,3.3,3.8,3.5,2.9,"{'chatty_score': 0.4, 'safety_score': 0.5, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",20,0.5,safety_score,2,1,{'1': 'safety_score'},2023-08-19 14:34:56.728,
64db5c9cffbd07ec587ba5cd,44021,2.1,3.3,2.4,2.1,2.6,"{'chatty_score': 2.2, 'safety_score': 0.3, 'punctuality_score': 1.2, 'friendliness_score': 2.3, 'comfortibility_score': 1.6}",20,2.3,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:34:57.061,
64db60e9b4f06b54750b8e4b,130036,2.9,2.1,2.5,2.5,2.5,"{'chatty_score': 0.2, 'safety_score': 0.6, 'punctuality_score': 0.6, 'friendliness_score': 0.3, 'comfortibility_score': 0.7}",20,0.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 14:34:57.405,
64db5eecffbd07ec587bc799,52673,2.6,4.4,3.2,3.0,4.3,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.5, 'friendliness_score': 0.5, 'comfortibility_score': 0.1}",30,0.5,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 14:37:49.841,
64db6546b4f06b54750bce09,146354,3.8,3.2,3.8,4.1,3.7,"{'chatty_score': 0.8, 'safety_score': 1.1, 'punctuality_score': 0.3, 'friendliness_score': 1.3, 'comfortibility_score': 1.9}",20,1.9,comfortibility_score,5,2,"{'1': 'friendliness_score', '2': 'comfortibility_score'}",2023-08-19 14:37:50.180,2023-08-19 14:47:06
64db5e11ffbd07ec587bbb0e,49462,3.0,3.1,3.3,2.5,3.6,"{'chatty_score': 0.5, 'safety_score': 0.6, 'punctuality_score': 0.9, 'friendliness_score': 0.5, 'comfortibility_score': 1.1}",20,1.1,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 14:38:23.770,
64db64d1b4f06b54750bc754,144637,2.6,3.2,2.2,2.6,2.9,"{'chatty_score': 0.1, 'safety_score': 1.1, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",25,1.1,safety_score,2,1,{'1': 'safety_score'},2023-08-19 14:38:24.152,
64db6009ffbd07ec587bd7d0,56824,2.7,3.8,3.8,2.8,3.7,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",10,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:47:06.504,
64db5956ffbd07ec587b762d,31829,3.9,4.7,4.2,4.4,4.7,"{'chatty_score': 0.1, 'safety_score': 0.6, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",30,0.6,safety_score,2,1,{'1': 'safety_score'},2023-08-19 14:50:12.076,
64db6443b4f06b54750bbf3e,142567,3.8,3.7,3.9,3.9,3.3,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",10,0.3,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:50:12.425,
64db6031ffbd07ec587bda1b,57411,3.1,3.4,3.0,2.5,3.1,"{'chatty_score': 0.4, 'safety_score': 0.8, 'punctuality_score': 1.0, 'friendliness_score': 0.2, 'comfortibility_score': 0.3}",15,1.0,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 14:51:42.724,
64db58fcffbd07ec587b7108,30512,2.6,2.3,2.9,3.1,2.9,"{'chatty_score': 0.5, 'safety_score': 0.5, 'punctuality_score': 0.2, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",20,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:51:43.113,
64db672ab4f06b54750be9a1,153418,2.8,2.8,3.3,3.0,3.0,"{'chatty_score': 0.7, 'safety_score': 0.2, 'punctuality_score': 0.4, 'friendliness_score': 0.7, 'comfortibility_score': 0.1}",30,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:51:43.491,
64db5985ffbd07ec587b78db,32515,3.8,3.6,3.3,3.4,2.7,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.2}",10,0.2,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:52:40.490,
64db58e6ffbd07ec587b6fc3,30187,3.5,2.9,3.2,3.6,3.3,"{'chatty_score': 0.3, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.8, 'comfortibility_score': 0.3}",25,0.8,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:52:40.785,
64db678fb4f06b54750bef5e,154887,2.2,3.4,2.6,2.7,2.6,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 0.4, 'comfortibility_score': 0.1}",15,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:52:41.131,
64db5f46ffbd07ec587bccb6,53982,3.8,3.9,3.5,3.8,3.5,"{'chatty_score': 1.4, 'safety_score': 0.6, 'punctuality_score': 0.1, 'friendliness_score': 1.4, 'comfortibility_score': 0.0}",30,1.4,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 15:01:32.854,
64db59bbffbd07ec587b7beb,33299,2.4,3.5,2.6,2.3,3.7,"{'chatty_score': 0.2, 'safety_score': 1.2, 'punctuality_score': 0.5, 'friendliness_score': 0.4, 'comfortibility_score': 0.6}",30,1.2,safety_score,2,1,{'1': 'safety_score'},2023-08-19 15:01:33.142,
64db6606b4f06b54750bd90f,149176,2.3,2.4,3.4,2.9,2.9,"{'chatty_score': 0.4, 'safety_score': 0.3, 'punctuality_score': 0.4, 'friendliness_score': 0.1, 'comfortibility_score': 0.7}",15,0.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 15:01:33.483,
64db5fa6ffbd07ec587bd234,55388,3.9,3.4,3.7,3.4,3.7,"{'chatty_score': 1.3, 'safety_score': 0.4, 'punctuality_score': 0.5, 'friendliness_score': 0.7, 'comfortibility_score': 1.2}",30,1.3,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 15:02:04.460,
64db6659b4f06b54750bddc3,150380,3.1,2.3,3.2,2.7,1.9,"{'chatty_score': 0.3, 'safety_score': 0.3, 'punctuality_score': 0.3, 'friendliness_score': 0.1, 'comfortibility_score': 0.3}",25,0.3,chatty_score,1,2,"{'1': 'comfortibility_score', '2': 'chatty_score'}",2023-08-19 15:02:04.798,2023-08-19 15:22:37
64db58dcffbd07ec587b6f30,30040,3.9,3.9,3.4,3.2,3.8,"{'chatty_score': 0.6, 'safety_score': 0.5, 'punctuality_score': 0.6, 'friendliness_score': 0.8, 'comfortibility_score': 0.5}",25,0.8,friendliness_score,4,11,"{'1': 'safety_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'friendliness_score', '8': 'friendliness_score', '9': 'friendliness_score', '10': 'friendliness_score', '11': 'friendliness_score'}",2023-08-19 15:06:16.521,2023-08-20 09:54:57
64db5902ffbd07ec587b7164,30604,3.2,3.0,2.8,3.7,2.9,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.2, 'comfortibility_score': 0.0}",10,0.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 15:12:13.650,
64db58efffbd07ec587b7046,30318,3.0,2.5,3.2,3.7,3.2,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.1}",25,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 15:22:37.387,
64db58dfffbd07ec587b6f60,30088,4.0,2.3,3.0,4.1,2.7,"{'chatty_score': 0.6, 'safety_score': 0.1, 'punctuality_score': 0.6, 'friendliness_score': 0.8, 'comfortibility_score': 0.3}",20,0.8,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 15:26:19.550,
64db58dfffbd07ec587b6f63,30091,3.0,2.2,2.4,2.8,2.1,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.6, 'comfortibility_score': 0.1}",30,0.6,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 15:26:19.835,
64db65bdb4f06b54750bd4d7,148096,3.2,3.2,3.9,2.8,2.6,"{'chatty_score': 0.5, 'safety_score': 0.6, 'punctuality_score': 0.6, 'friendliness_score': 0.3, 'comfortibility_score': 0.2}",15,0.6,safety_score,2,1,{'1': 'safety_score'},2023-08-19 15:26:20.171,
64db58e2ffbd07ec587b6f83,30123,3.1,3.5,3.3,2.4,3.2,"{'chatty_score': 0.2, 'safety_score': 2.0, 'punctuality_score': 0.1, 'friendliness_score': 1.0, 'comfortibility_score': 2.2}",10,2.2,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 15:31:50.080,
64db6830b4f06b54750bf880,157225,1.6,1.4,1.6,1.5,1.4,"{'chatty_score': 0.9, 'safety_score': 1.1, 'punctuality_score': 2.6, 'friendliness_score': 0.4, 'comfortibility_score': 0.8}",10,2.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 15:31:50.406,
64db58dcffbd07ec587b6f39,30049,3.3,2.7,2.4,3.1,2.6,"{'chatty_score': 0.8, 'safety_score': 0.9, 'punctuality_score': 0.4, 'friendliness_score': 0.5, 'comfortibility_score': 0.9}",20,0.9,safety_score,2,6,"{'1': 'chatty_score', '2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'safety_score'}",2023-08-19 15:36:46.513,2023-08-20 09:53:54
64db59d3ffbd07ec587b7d49,33649,1.8,3.2,2.2,1.7,2.8,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",10,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 15:43:16.906,
64db6137b4f06b54750b92c0,131177,2.5,2.7,3.3,2.2,2.5,"{'chatty_score': 0.9, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.4, 'comfortibility_score': 0.1}",10,0.9,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 15:43:17.254,
64db58deffbd07ec587b6f56,30078,3.5,3.5,3.9,4.1,3.7,"{'chatty_score': 0.1, 'safety_score': 0.8, 'punctuality_score': 0.6, 'friendliness_score': 0.1, 'comfortibility_score': 0.6}",20,0.8,safety_score,2,1,{'1': 'safety_score'},2023-08-19 15:48:22.907,
64db58efffbd07ec587b7045,30317,2.6,3.0,2.8,2.7,2.7,"{'chatty_score': 0.9, 'safety_score': 1.0, 'punctuality_score': 0.4, 'friendliness_score': 1.4, 'comfortibility_score': 0.2}",10,1.4,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 15:48:23.190,
64db65c5b4f06b54750bd555,148222,2.7,3.5,2.4,2.9,3.1,"{'chatty_score': 1.7, 'safety_score': 0.4, 'punctuality_score': 1.1, 'friendliness_score': 0.8, 'comfortibility_score': 0.6}",25,1.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 15:48:23.532,
64db591cffbd07ec587b72da,30978,4.0,3.7,3.3,4.2,4.0,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",15,0.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 15:54:54.193,
64db65acb4f06b54750bd3e4,147853,2.4,2.0,1.9,2.4,2.5,"{'chatty_score': 0.2, 'safety_score': 0.6, 'punctuality_score': 0.6, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",30,0.6,safety_score,2,1,{'1': 'safety_score'},2023-08-19 15:54:54.514,
64db5a28ffbd07ec587b8224,34892,2.7,2.5,3.3,3.1,3.3,"{'chatty_score': 0.8, 'safety_score': 0.3, 'punctuality_score': 0.6, 'friendliness_score': 1.0, 'comfortibility_score': 0.1}",20,1.0,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 17:34:08.373,
64db60b7ffbd07ec587be1c9,59377,2.2,3.7,3.6,2.1,2.8,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",15,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 17:34:08.575,
64db6177b4f06b54750b9674,132125,3.8,2.1,3.0,3.2,2.2,"{'chatty_score': 0.4, 'safety_score': 0.7, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",25,0.7,safety_score,2,1,{'1': 'safety_score'},2023-08-19 17:34:08.743,
64db5b08ffbd07ec587b8edc,38148,2.8,3.2,2.5,3.0,3.2,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",10,0.2,safety_score,2,1,{'1': 'safety_score'},2023-08-19 17:34:36.825,
64db6219b4f06b54750b9faa,134483,3.4,2.7,2.5,3.0,3.3,"{'chatty_score': 0.1, 'safety_score': 0.7, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.8}",15,0.8,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 17:34:36.991,
64db59e7ffbd07ec587b7e70,33944,2.1,3.2,2.1,2.6,3.5,"{'chatty_score': 0.4, 'safety_score': 0.8, 'punctuality_score': 0.9, 'friendliness_score': 0.5, 'comfortibility_score': 0.7}",10,0.9,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 17:36:15.466,
64db5fc6ffbd07ec587bd3ff,55847,2.4,3.6,3.7,2.7,3.8,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",20,0.3,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 17:36:15.634,
64db65b6b4f06b54750bd46d,147990,2.7,2.2,2.5,2.4,1.9,"{'chatty_score': 0.2, 'safety_score': 0.3, 'punctuality_score': 0.3, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",25,0.4,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 17:36:15.840,
64db6086ffbd07ec587bdef9,58657,2.9,2.9,3.7,3.2,3.1,"{'chatty_score': 0.1, 'safety_score': 0.7, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,0.7,safety_score,2,1,{'1': 'safety_score'},2023-08-19 17:36:56.062,
64db6596b4f06b54750bd2a0,147529,3.3,3.0,2.8,2.6,2.6,"{'chatty_score': 0.1, 'safety_score': 0.6, 'punctuality_score': 0.0, 'friendliness_score': 0.4, 'comfortibility_score': 0.3}",30,0.6,safety_score,2,1,{'1': 'safety_score'},2023-08-19 17:36:56.237,
64db5b31ffbd07ec587b9135,38749,2.4,2.6,2.4,3.1,2.7,"{'chatty_score': 0.9, 'safety_score': 0.1, 'punctuality_score': 0.6, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",20,0.9,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 17:37:17.135,
64db60fcb4f06b54750b8f65,130318,2.4,2.7,2.1,2.7,3.0,"{'chatty_score': 1.7, 'safety_score': 0.1, 'punctuality_score': 1.7, 'friendliness_score': 0.2, 'comfortibility_score': 0.1}",10,1.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 17:37:17.288,
64db5996ffbd07ec587b79c9,32753,2.6,3.7,3.7,2.5,3.2,"{'chatty_score': 0.9, 'safety_score': 0.4, 'punctuality_score': 0.6, 'friendliness_score': 0.3, 'comfortibility_score': 0.6}",10,0.9,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 17:37:50.282,
64db5d5cffbd07ec587bb0c0,46824,1.9,2.6,2.7,1.9,3.3,"{'chatty_score': 0.3, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",20,0.3,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 17:37:50.441,
64db66f4b4f06b54750be691,152634,3.7,3.4,3.9,3.5,3.8,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.8, 'comfortibility_score': 0.7}",10,0.8,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 17:37:50.638,
64db5f20ffbd07ec587bca90,53432,2.2,2.3,3.1,2.5,2.3,"{'chatty_score': 0.1, 'safety_score': 0.6, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.6}",25,0.6,safety_score,2,1,{'1': 'safety_score'},2023-08-19 17:38:11.736,
64db601cffbd07ec587bd8e5,57101,3.6,2.4,3.7,2.8,2.1,"{'chatty_score': 0.1, 'safety_score': 0.3, 'punctuality_score': 0.0, 'friendliness_score': 0.3, 'comfortibility_score': 0.8}",25,0.8,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 17:38:11.904,
64db630eb4f06b54750bad94,138045,3.3,3.6,2.5,2.6,3.2,"{'chatty_score': 0.3, 'safety_score': 0.9, 'punctuality_score': 1.0, 'friendliness_score': 0.4, 'comfortibility_score': 0.8}",30,1.0,punctuality_score,3,2,"{'1': 'punctuality_score', '2': 'punctuality_score'}",2023-08-19 17:38:12.086,2023-08-19 17:50:07
64db5c6affbd07ec587ba2f0,43288,2.4,2.0,2.6,2.8,2.2,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.3, 'comfortibility_score': 0.0}",30,0.3,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 17:38:50.559,
64db6512b4f06b54750bcb16,145599,3.7,3.2,2.9,3.8,3.7,"{'chatty_score': 1.3, 'safety_score': 0.1, 'punctuality_score': 0.3, 'friendliness_score': 0.4, 'comfortibility_score': 0.0}",10,1.3,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 17:38:50.730,
64db5e46ffbd07ec587bbe0e,50230,2.9,3.5,2.7,3.3,3.7,"{'chatty_score': 0.6, 'safety_score': 0.5, 'punctuality_score': 0.7, 'friendliness_score': 0.7, 'comfortibility_score': 0.3}",15,0.7,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 17:39:25.674,
