_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp
64db58fdffbd07ec587b7118,30528,3.1,2.6,2.2,2.5,2.4,"{'chatty_score': 3.2600000000000002, 'safety_score': 6.949999999999999, 'punctuality_score': 4.41, 'friendliness_score': 5.85, 'comfortibility_score': 6.24}",15,6.949999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-19 09:53:37.886
64db58feffbd07ec587b711d,30533,2.0,3.4,2.6,2.1,3.0,"{'chatty_score': 3.08, 'safety_score': 4.32, 'punctuality_score': 3.2, 'friendliness_score': 2.2800000000000002, 'comfortibility_score': 3.9}",10,4.32,safety_score,2,1,{'1': 'safety_score'},2023-08-19 10:05:51.103
64db58e3ffbd07ec587b6f9e,30150,3.1,2.5,3.3,2.6,2.4,"{'chatty_score': 2.76, 'safety_score': 6.91, 'punctuality_score': 4.4399999999999995, 'friendliness_score': 4.64, 'comfortibility_score': 5.7299999999999995}",20,6.91,safety_score,2,1,{'1': 'safety_score'},2023-08-19 10:11:12.784
64db592effbd07ec587b73d9,31233,4.5,3.1,4.2,4.4,2.7,"{'chatty_score': 2.92, 'safety_score': 7.9, 'punctuality_score': 5.220000000000001, 'friendliness_score': 2.31, 'comfortibility_score': 5.6899999999999995}",10,7.9,safety_score,2,1,{'1': 'safety_score'},2023-08-19 10:13:33.457
64db58e8ffbd07ec587b6fdd,30213,2.0,2.2,3.1,2.2,2.3,"{'chatty_score': 3.29, 'safety_score': 3.88, 'punctuality_score': 3.27, 'friendliness_score': 2.55, 'comfortibility_score': 3.7699999999999996}",30,3.88,safety_score,2,1,{'1': 'safety_score'},2023-08-19 10:18:39.491
64db597cffbd07ec587b7850,32376,4.1,4.6,4.0,4.3,4.7,"{'chatty_score': 3.72, 'safety_score': 4.95, 'punctuality_score': 4.220000000000001, 'friendliness_score': 5.06, 'comfortibility_score': 4.32}",20,5.06,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 10:30:58.892
64db5ab8ffbd07ec587b8a54,36988,3.2,1.8,1.9,3.3,1.9,"{'chatty_score': 2.1999999999999997, 'safety_score': 5.58, 'punctuality_score': 2.68, 'friendliness_score': 5.42, 'comfortibility_score': 3.32}",10,5.58,safety_score,2,1,{'1': 'safety_score'},2023-08-19 10:30:59.333
64db6278b4f06b54750ba516,135871,2.4,2.8,3.0,3.0,3.0,"{'chatty_score': 5.16, 'safety_score': 8.16, 'punctuality_score': 4.050000000000001, 'friendliness_score': 6.699999999999999, 'comfortibility_score': 6.27}",10,8.16,safety_score,2,1,{'1': 'safety_score'},2023-08-19 10:30:59.812
64db5901ffbd07ec587b7153,30587,3.3,2.8,2.4,3.8,2.9,"{'chatty_score': 5.6, 'safety_score': 4.01, 'punctuality_score': 2.6700000000000004, 'friendliness_score': 5.779999999999999, 'comfortibility_score': 4.289999999999999}",15,5.779999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 10:36:25.602
64db66f3b4f06b54750be689,152626,3.2,2.1,2.0,3.5,2.3,"{'chatty_score': 2.4299999999999997, 'safety_score': 2.47, 'punctuality_score': 2.72, 'friendliness_score': 3.88, 'comfortibility_score': 1.75}",10,3.88,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 10:36:26.073
64db58daffbd07ec587b6f1a,30018,2.0,2.4,1.8,2.9,2.4,"{'chatty_score': 81.93, 'safety_score': 65.81, 'punctuality_score': 56.629999999999995, 'friendliness_score': 75.46000000000001, 'comfortibility_score': 73.57000000000001}",20,81.93,chatty_score,1,24,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'comfortibility_score', '8': 'comfortibility_score', '9': 'comfortibility_score', '10': 'comfortibility_score', '11': 'comfortibility_score', '12': 'comfortibility_score', '13': 'comfortibility_score', '14': 'comfortibility_score', '15': 'comfortibility_score', '16': 'comfortibility_score', '17': 'comfortibility_score', '18': 'comfortibility_score', '19': 'chatty_score', '20': 'comfortibility_score', '21': 'comfortibility_score', '22': 'chatty_score', '23': 'chatty_score', '24': 'chatty_score'}",2023-08-19 15:54:59.372
64db5c06ffbd07ec587b9d4c,41844,3.7,2.5,2.8,3.9,2.5,"{'chatty_score': 3.58, 'safety_score': 0.8400000000000001, 'punctuality_score': 2.7600000000000002, 'friendliness_score': 4.6, 'comfortibility_score': 0.9000000000000001}",25,4.6,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:31:56.553
64db5f29ffbd07ec587bcb17,53567,3.8,3.5,3.8,4.2,3.6,"{'chatty_score': 6.319999999999999, 'safety_score': 1.9300000000000002, 'punctuality_score': 3.15, 'friendliness_score': 3.7099999999999995, 'comfortibility_score': 0.54}",25,6.319999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:31:57.121
64db60f3b4f06b54750b8ee4,130189,3.2,2.8,2.1,3.1,2.9,"{'chatty_score': 8.969999999999999, 'safety_score': 3.92, 'punctuality_score': 4.4399999999999995, 'friendliness_score': 7.220000000000001, 'comfortibility_score': 1.2600000000000002}",20,8.969999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:31:57.682
64db5d22ffbd07ec587bad70,45976,4.1,4.2,3.8,4.3,3.9,"{'chatty_score': 0.6, 'safety_score': 0.26, 'punctuality_score': 0.32000000000000006, 'friendliness_score': 1.2599999999999998, 'comfortibility_score': 0.57}",20,1.2599999999999998,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:32:26.956
64db6205b4f06b54750b9e86,134191,2.1,4.0,2.7,2.4,4.0,"{'chatty_score': 2.55, 'safety_score': 0.84, 'punctuality_score': 0.8700000000000001, 'friendliness_score': 5.42, 'comfortibility_score': 1.89}",10,5.42,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:32:27.434
64db5e4bffbd07ec587bbe5d,50309,3.0,2.4,3.1,3.5,2.6,"{'chatty_score': 3.3099999999999996, 'safety_score': 1.25, 'punctuality_score': 4.08, 'friendliness_score': 4.050000000000001, 'comfortibility_score': 3.1000000000000005}",25,4.08,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 14:32:38.328
64db5e56ffbd07ec587bbf00,50472,4.2,4.2,3.3,4.4,4.5,"{'chatty_score': 5.0600000000000005, 'safety_score': 0.8900000000000001, 'punctuality_score': 2.16, 'friendliness_score': 2.5100000000000002, 'comfortibility_score': 1.92}",25,5.0600000000000005,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:32:38.916
64db60efb4f06b54750b8ea2,130123,3.8,4.0,4.2,3.6,3.9,"{'chatty_score': 10.24, 'safety_score': 4.14, 'punctuality_score': 4.64, 'friendliness_score': 6.2, 'comfortibility_score': 3.9399999999999995}",15,10.24,chatty_score,1,2,"{'1': 'chatty_score', '2': 'chatty_score'}",2023-08-19 15:36:52.161
64db5e5fffbd07ec587bbf83,50603,3.2,2.2,2.7,3.3,2.9,"{'chatty_score': 2.99, 'safety_score': 1.5200000000000002, 'punctuality_score': 3.7299999999999995, 'friendliness_score': 3.5, 'comfortibility_score': 3.96}",20,3.96,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 14:33:11.894
64db5d7bffbd07ec587bb27a,47266,3.4,2.4,2.5,2.9,2.9,"{'chatty_score': 2.6100000000000003, 'safety_score': 1.12, 'punctuality_score': 1.69, 'friendliness_score': 2.45, 'comfortibility_score': 2.09}",20,2.6100000000000003,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:33:12.432
64db63e6b4f06b54750bb9e0,141193,2.7,3.0,3.1,2.4,3.4,"{'chatty_score': 7.14, 'safety_score': 7.29, 'punctuality_score': 6.07, 'friendliness_score': 11.469999999999999, 'comfortibility_score': 11.219999999999999}",15,11.469999999999999,friendliness_score,4,2,"{'1': 'comfortibility_score', '2': 'friendliness_score'}",2023-08-19 14:34:36.403
64db5b3dffbd07ec587b91e3,38923,4.0,4.0,3.3,3.7,4.2,"{'chatty_score': 3.4299999999999997, 'safety_score': 4.709999999999999, 'punctuality_score': 6.319999999999999, 'friendliness_score': 5.81, 'comfortibility_score': 6.0600000000000005}",20,6.319999999999999,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 14:34:35.057
64db6048ffbd07ec587bdb5e,57734,3.3,3.2,4.0,3.3,3.8,"{'chatty_score': 3.5900000000000007, 'safety_score': 1.38, 'punctuality_score': 2.7600000000000002, 'friendliness_score': 5.0, 'comfortibility_score': 2.42}",30,5.0,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:34:35.604
64db6048ffbd07ec587bdb6c,57748,4.3,4.4,3.8,4.5,4.5,"{'chatty_score': 3.4400000000000004, 'safety_score': 2.5, 'punctuality_score': 2.38, 'friendliness_score': 4.91, 'comfortibility_score': 2.8800000000000003}",20,4.91,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:34:48.536
64db6136b4f06b54750b92b8,131169,3.1,2.4,3.3,2.6,2.5,"{'chatty_score': 4.41, 'safety_score': 4.279999999999999, 'punctuality_score': 4.119999999999999, 'friendliness_score': 4.67, 'comfortibility_score': 4.779999999999999}",20,4.779999999999999,comfortibility_score,5,2,"{'1': 'friendliness_score', '2': 'comfortibility_score'}",2023-08-19 15:06:21.944
64db5914ffbd07ec587b725e,30854,2.9,3.3,3.8,3.5,2.9,"{'chatty_score': 9.58, 'safety_score': 3.1799999999999997, 'punctuality_score': 4.529999999999999, 'friendliness_score': 9.899999999999999, 'comfortibility_score': 9.01}",20,9.899999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:34:59.700
64db5c9cffbd07ec587ba5cd,44021,2.1,3.3,2.4,2.1,2.6,"{'chatty_score': 3.88, 'safety_score': 4.199999999999999, 'punctuality_score': 3.88, 'friendliness_score': 2.92, 'comfortibility_score': 3.59}",20,4.199999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-19 14:35:00.298
64db60e9b4f06b54750b8e4b,130036,2.9,2.1,2.5,2.5,2.5,"{'chatty_score': 11.120000000000003, 'safety_score': 3.96, 'punctuality_score': 5.91, 'friendliness_score': 12.319999999999999, 'comfortibility_score': 8.72}",20,12.319999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:35:01.008
64db5eecffbd07ec587bc799,52673,2.6,4.4,3.2,3.0,4.3,"{'chatty_score': 4.779999999999999, 'safety_score': 3.0, 'punctuality_score': 2.74, 'friendliness_score': 5.12, 'comfortibility_score': 4.96}",30,5.12,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:37:52.559
64db6546b4f06b54750bce09,146354,3.8,3.2,3.8,4.1,3.7,"{'chatty_score': 5.300000000000001, 'safety_score': 4.469999999999999, 'punctuality_score': 5.51, 'friendliness_score': 4.63, 'comfortibility_score': 2.92}",20,5.51,punctuality_score,3,2,"{'1': 'punctuality_score', '2': 'punctuality_score'}",2023-08-19 14:47:10.097
64db5e11ffbd07ec587bbb0e,49462,3.0,3.1,3.3,2.5,3.6,"{'chatty_score': 1.5700000000000003, 'safety_score': 4.1899999999999995, 'punctuality_score': 1.54, 'friendliness_score': 1.83, 'comfortibility_score': 1.6800000000000002}",20,4.1899999999999995,safety_score,2,1,{'1': 'safety_score'},2023-08-19 14:38:27.097
64db64d1b4f06b54750bc754,144637,2.6,3.2,2.2,2.6,2.9,"{'chatty_score': 3.52, 'safety_score': 4.0600000000000005, 'punctuality_score': 4.12, 'friendliness_score': 2.99, 'comfortibility_score': 4.86}",25,4.86,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 14:38:27.601
64db6009ffbd07ec587bd7d0,56824,2.7,3.8,3.8,2.8,3.7,"{'chatty_score': 3.68, 'safety_score': 3.76, 'punctuality_score': 3.5500000000000003, 'friendliness_score': 4.66, 'comfortibility_score': 4.1}",10,4.66,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:47:09.472
64db5956ffbd07ec587b762d,31829,3.9,4.7,4.2,4.4,4.7,"{'chatty_score': 1.82, 'safety_score': 1.48, 'punctuality_score': 2.4499999999999997, 'friendliness_score': 2.16, 'comfortibility_score': 1.4}",30,2.4499999999999997,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 14:50:15.401
64db6443b4f06b54750bbf3e,142567,3.8,3.7,3.9,3.9,3.3,"{'chatty_score': 3.08, 'safety_score': 2.87, 'punctuality_score': 1.56, 'friendliness_score': 2.42, 'comfortibility_score': 2.0999999999999996}",10,3.08,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:50:15.984
64db6031ffbd07ec587bda1b,57411,3.1,3.4,3.0,2.5,3.1,"{'chatty_score': 4.76, 'safety_score': 3.09, 'punctuality_score': 2.9299999999999997, 'friendliness_score': 4.369999999999999, 'comfortibility_score': 2.6099999999999994}",15,4.76,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:51:46.672
64db58fcffbd07ec587b7108,30512,2.6,2.3,2.9,3.1,2.9,"{'chatty_score': 5.72, 'safety_score': 4.32, 'punctuality_score': 6.61, 'friendliness_score': 4.449999999999999, 'comfortibility_score': 3.32}",20,6.61,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 14:51:47.188
64db672ab4f06b54750be9a1,153418,2.8,2.8,3.3,3.0,3.0,"{'chatty_score': 4.130000000000001, 'safety_score': 6.050000000000001, 'punctuality_score': 5.8, 'friendliness_score': 3.4499999999999997, 'comfortibility_score': 3.03}",30,6.050000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-19 14:51:47.748
64db5985ffbd07ec587b78db,32515,3.8,3.6,3.3,3.4,2.7,"{'chatty_score': 3.3699999999999997, 'safety_score': 1.65, 'punctuality_score': 2.51, 'friendliness_score': 4.65, 'comfortibility_score': 3.1799999999999997}",10,4.65,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:52:44.730
64db58e6ffbd07ec587b6fc3,30187,3.5,2.9,3.2,3.6,3.3,"{'chatty_score': 3.1, 'safety_score': 1.92, 'punctuality_score': 2.9099999999999993, 'friendliness_score': 2.91, 'comfortibility_score': 2.3200000000000003}",25,3.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 14:52:45.325
64db678fb4f06b54750bef5e,154887,2.2,3.4,2.6,2.7,2.6,"{'chatty_score': 3.3499999999999996, 'safety_score': 1.5899999999999999, 'punctuality_score': 2.75, 'friendliness_score': 5.2, 'comfortibility_score': 2.1999999999999997}",15,5.2,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 14:52:45.921
64db5f46ffbd07ec587bccb6,53982,3.8,3.9,3.5,3.8,3.5,"{'chatty_score': 2.5, 'safety_score': 5.55, 'punctuality_score': 3.11, 'friendliness_score': 2.05, 'comfortibility_score': 4.25}",30,5.55,safety_score,2,1,{'1': 'safety_score'},2023-08-19 15:01:37.019
64db59bbffbd07ec587b7beb,33299,2.4,3.5,2.6,2.3,3.7,"{'chatty_score': 4.159999999999999, 'safety_score': 5.34, 'punctuality_score': 4.25, 'friendliness_score': 4.1899999999999995, 'comfortibility_score': 5.18}",30,5.34,safety_score,2,1,{'1': 'safety_score'},2023-08-19 15:01:37.537
64db6606b4f06b54750bd90f,149176,2.3,2.4,3.4,2.9,2.9,"{'chatty_score': 6.219999999999999, 'safety_score': 3.7199999999999998, 'punctuality_score': 1.89, 'friendliness_score': 5.6899999999999995, 'comfortibility_score': 2.34}",15,6.219999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 15:01:38.098
64db5fa6ffbd07ec587bd234,55388,3.9,3.4,3.7,3.4,3.7,"{'chatty_score': 2.5999999999999996, 'safety_score': 1.73, 'punctuality_score': 2.6999999999999997, 'friendliness_score': 1.73, 'comfortibility_score': 1.6999999999999997}",30,2.6999999999999997,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 15:02:08.966
64db6659b4f06b54750bddc3,150380,3.1,2.3,3.2,2.7,1.9,"{'chatty_score': 8.330000000000002, 'safety_score': 3.14, 'punctuality_score': 4.25, 'friendliness_score': 5.3, 'comfortibility_score': 6.699999999999999}",25,8.330000000000002,chatty_score,1,2,"{'1': 'chatty_score', '2': 'chatty_score'}",2023-08-19 15:22:42.299
64db58dcffbd07ec587b6f30,30040,3.9,3.9,3.4,3.2,3.8,"{'chatty_score': 39.309999999999995, 'safety_score': 29.139999999999997, 'punctuality_score': 35.31999999999999, 'friendliness_score': 36.33, 'comfortibility_score': 36.43}",25,39.309999999999995,chatty_score,1,11,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'friendliness_score', '7': 'friendliness_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'chatty_score', '11': 'chatty_score'}",2023-08-20 09:54:58.977
64db5902ffbd07ec587b7164,30604,3.2,3.0,2.8,3.7,2.9,"{'chatty_score': 2.76, 'safety_score': 3.8600000000000003, 'punctuality_score': 2.3, 'friendliness_score': 2.2399999999999998, 'comfortibility_score': 3.8}",10,3.8600000000000003,safety_score,2,1,{'1': 'safety_score'},2023-08-19 15:12:17.991
64db58efffbd07ec587b7046,30318,3.0,2.5,3.2,3.7,3.2,"{'chatty_score': 1.41, 'safety_score': 3.42, 'punctuality_score': 1.8699999999999999, 'friendliness_score': 1.45, 'comfortibility_score': 3.4899999999999998}",25,3.4899999999999998,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 15:22:41.682
64db58dfffbd07ec587b6f60,30088,4.0,2.3,3.0,4.1,2.7,"{'chatty_score': 3.7199999999999998, 'safety_score': 2.27, 'punctuality_score': 3.12, 'friendliness_score': 4.32, 'comfortibility_score': 1.6400000000000001}",20,4.32,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 15:26:24.490
64db58dfffbd07ec587b6f63,30091,3.0,2.2,2.4,2.8,2.1,"{'chatty_score': 4.35, 'safety_score': 3.1499999999999995, 'punctuality_score': 3.48, 'friendliness_score': 5.07, 'comfortibility_score': 3.9199999999999995}",30,5.07,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 15:26:24.981
64db65bdb4f06b54750bd4d7,148096,3.2,3.2,3.9,2.8,2.6,"{'chatty_score': 3.6599999999999997, 'safety_score': 1.93, 'punctuality_score': 3.0599999999999996, 'friendliness_score': 5.6, 'comfortibility_score': 3.4899999999999993}",15,5.6,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 15:26:25.537
64db58e2ffbd07ec587b6f83,30123,3.1,3.5,3.3,2.4,3.2,"{'chatty_score': 6.79, 'safety_score': 6.4, 'punctuality_score': 14.759999999999998, 'friendliness_score': 4.18, 'comfortibility_score': 5.74}",10,14.759999999999998,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 15:31:55.431
64db6830b4f06b54750bf880,157225,1.6,1.4,1.6,1.5,1.4,"{'chatty_score': 1.93, 'safety_score': 3.9, 'punctuality_score': 2.26, 'friendliness_score': 3.02, 'comfortibility_score': 3.6100000000000003}",10,3.9,safety_score,2,1,{'1': 'safety_score'},2023-08-19 15:31:55.980
64db58dcffbd07ec587b6f39,30049,3.3,2.7,2.4,3.1,2.6,"{'chatty_score': 24.85, 'safety_score': 19.91, 'punctuality_score': 23.139999999999997, 'friendliness_score': 20.630000000000003, 'comfortibility_score': 17.499999999999996}",20,24.85,chatty_score,1,6,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'chatty_score', '4': 'punctuality_score', '5': 'punctuality_score', '6': 'chatty_score'}",2023-08-20 09:53:55.234
64db59d3ffbd07ec587b7d49,33649,1.8,3.2,2.2,1.7,2.8,"{'chatty_score': 3.66, 'safety_score': 1.76, 'punctuality_score': 1.26, 'friendliness_score': 2.28, 'comfortibility_score': 1.5099999999999998}",10,3.66,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 15:43:22.527
64db6137b4f06b54750b92c0,131177,2.5,2.7,3.3,2.2,2.5,"{'chatty_score': 2.78, 'safety_score': 0.96, 'punctuality_score': 1.26, 'friendliness_score': 2.93, 'comfortibility_score': 1.1199999999999999}",10,2.93,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 15:43:22.994
64db58deffbd07ec587b6f56,30078,3.5,3.5,3.9,4.1,3.7,"{'chatty_score': 5.38, 'safety_score': 3.2399999999999998, 'punctuality_score': 3.87, 'friendliness_score': 6.909999999999999, 'comfortibility_score': 2.39}",20,6.909999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 15:48:28.491
64db58efffbd07ec587b7045,30317,2.6,3.0,2.8,2.7,2.7,"{'chatty_score': 5.74, 'safety_score': 4.52, 'punctuality_score': 6.75, 'friendliness_score': 3.86, 'comfortibility_score': 4.859999999999999}",10,6.75,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 15:48:29.018
64db65c5b4f06b54750bd555,148222,2.7,3.5,2.4,2.9,3.1,"{'chatty_score': 4.699999999999999, 'safety_score': 8.1, 'punctuality_score': 5.2, 'friendliness_score': 4.959999999999999, 'comfortibility_score': 4.08}",25,8.1,safety_score,2,1,{'1': 'safety_score'},2023-08-19 15:48:29.554
64db591cffbd07ec587b72da,30978,4.0,3.7,3.3,4.2,4.0,"{'chatty_score': 1.5799999999999998, 'safety_score': 3.0999999999999996, 'punctuality_score': 3.1199999999999997, 'friendliness_score': 1.48, 'comfortibility_score': 0.96}",15,3.1199999999999997,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 15:54:59.814
64db65acb4f06b54750bd3e4,147853,2.4,2.0,1.9,2.4,2.5,"{'chatty_score': 2.19, 'safety_score': 2.99, 'punctuality_score': 1.77, 'friendliness_score': 2.02, 'comfortibility_score': 3.47}",30,3.47,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 15:55:00.289
64db5a28ffbd07ec587b8224,34892,2.7,2.5,3.3,3.1,3.3,"{'chatty_score': 1.3900000000000001, 'safety_score': 3.19, 'punctuality_score': 1.82, 'friendliness_score': 2.24, 'comfortibility_score': 3.5500000000000003}",20,3.5500000000000003,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 17:34:09.454
64db60b7ffbd07ec587be1c9,59377,2.2,3.7,3.6,2.1,2.8,"{'chatty_score': 3.49, 'safety_score': 5.26, 'punctuality_score': 4.68, 'friendliness_score': 5.7700000000000005, 'comfortibility_score': 3.6000000000000005}",15,5.7700000000000005,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 17:34:09.774
64db6177b4f06b54750b9674,132125,3.8,2.1,3.0,3.2,2.2,"{'chatty_score': 2.05, 'safety_score': 2.34, 'punctuality_score': 2.23, 'friendliness_score': 2.83, 'comfortibility_score': 1.6900000000000002}",25,2.83,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 17:34:10.086
64db5b08ffbd07ec587b8edc,38148,2.8,3.2,2.5,3.0,3.2,"{'chatty_score': 2.02, 'safety_score': 3.2199999999999998, 'punctuality_score': 1.6099999999999999, 'friendliness_score': 3.24, 'comfortibility_score': 4.0}",10,4.0,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 17:34:37.790
64db6219b4f06b54750b9faa,134483,3.4,2.7,2.5,3.0,3.3,"{'chatty_score': 1.51, 'safety_score': 2.6999999999999997, 'punctuality_score': 3.15, 'friendliness_score': 2.16, 'comfortibility_score': 3.06}",15,3.15,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 17:34:38.053
64db59e7ffbd07ec587b7e70,33944,2.1,3.2,2.1,2.6,3.5,"{'chatty_score': 2.27, 'safety_score': 2.2699999999999996, 'punctuality_score': 2.52, 'friendliness_score': 2.7, 'comfortibility_score': 3.4000000000000004}",10,3.4000000000000004,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 17:36:16.970
64db5fc6ffbd07ec587bd3ff,55847,2.4,3.6,3.7,2.7,3.8,"{'chatty_score': 2.51, 'safety_score': 5.16, 'punctuality_score': 4.93, 'friendliness_score': 3.7600000000000002, 'comfortibility_score': 4.859999999999999}",20,5.16,safety_score,2,1,{'1': 'safety_score'},2023-08-19 17:36:17.346
64db65b6b4f06b54750bd46d,147990,2.7,2.2,2.5,2.4,1.9,"{'chatty_score': 2.3200000000000003, 'safety_score': 4.35, 'punctuality_score': 3.4699999999999998, 'friendliness_score': 3.1599999999999997, 'comfortibility_score': 3.82}",25,4.35,safety_score,2,1,{'1': 'safety_score'},2023-08-19 17:36:17.906
64db6086ffbd07ec587bdef9,58657,2.9,2.9,3.7,3.2,3.1,"{'chatty_score': 0.9099999999999999, 'safety_score': 4.02, 'punctuality_score': 1.26, 'friendliness_score': 2.52, 'comfortibility_score': 2.37}",20,4.02,safety_score,2,1,{'1': 'safety_score'},2023-08-19 17:36:57.545
64db6596b4f06b54750bd2a0,147529,3.3,3.0,2.8,2.6,2.6,"{'chatty_score': 0.98, 'safety_score': 2.5199999999999996, 'punctuality_score': 1.56, 'friendliness_score': 1.2000000000000002, 'comfortibility_score': 2.7}",30,2.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 17:36:57.987
64db5b31ffbd07ec587b9135,38749,2.4,2.6,2.4,3.1,2.7,"{'chatty_score': 3.8600000000000003, 'safety_score': 2.0599999999999996, 'punctuality_score': 4.92, 'friendliness_score': 2.0700000000000003, 'comfortibility_score': 1.77}",20,4.92,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 17:37:18.399
64db60fcb4f06b54750b8f65,130318,2.4,2.7,2.1,2.7,3.0,"{'chatty_score': 4.38, 'safety_score': 1.6, 'punctuality_score': 4.5600000000000005, 'friendliness_score': 1.67, 'comfortibility_score': 1.6}",10,4.5600000000000005,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 17:37:18.665
64db5996ffbd07ec587b79c9,32753,2.6,3.7,3.7,2.5,3.2,"{'chatty_score': 4.08, 'safety_score': 1.98, 'punctuality_score': 1.9, 'friendliness_score': 5.47, 'comfortibility_score': 5.029999999999999}",10,5.47,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 17:37:51.953
64db5d5cffbd07ec587bb0c0,46824,1.9,2.6,2.7,1.9,3.3,"{'chatty_score': 5.15, 'safety_score': 2.75, 'punctuality_score': 3.9799999999999995, 'friendliness_score': 3.88, 'comfortibility_score': 4.71}",20,5.15,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 17:37:52.244
64db66f4b4f06b54750be691,152634,3.7,3.4,3.9,3.5,3.8,"{'chatty_score': 5.94, 'safety_score': 3.82, 'punctuality_score': 5.39, 'friendliness_score': 3.09, 'comfortibility_score': 5.43}",10,5.94,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 17:37:52.560
64db5f20ffbd07ec587bca90,53432,2.2,2.3,3.1,2.5,2.3,"{'chatty_score': 2.8, 'safety_score': 1.44, 'punctuality_score': 3.3000000000000003, 'friendliness_score': 4.24, 'comfortibility_score': 2.49}",25,4.24,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 17:38:13.536
64db601cffbd07ec587bd8e5,57101,3.6,2.4,3.7,2.8,2.1,"{'chatty_score': 3.9499999999999997, 'safety_score': 3.66, 'punctuality_score': 6.51, 'friendliness_score': 3.9199999999999995, 'comfortibility_score': 3.3}",25,6.51,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 17:38:13.842
